alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4976.0,0.0,5024.0,1.0,2484.0,2492.0,1758.0
5758.0,0.0,4242.0,9.0,3996.0,1762.0,1052.0
6406.0,0.0,3594.0,17.0,5032.0,1374.0,805.0
6962.0,0.0,3038.0,19.0,5811.0,1151.0,633.0
7408.0,0.0,2592.0,24.0,6390.0,1018.0,543.0
7765.0,0.0,2235.0,24.0,6838.0,927.0,512.0
8101.0,0.0,1899.0,27.0,7286.0,815.0,442.0
8385.0,0.0,1615.0,29.0,7646.0,739.0,370.0
8647.0,0.0,1353.0,30.0,7974.0,673.0,324.0
8851.0,0.0,1149.0,31.0,8224.0,627.0,317.0
4770.0,4248.0,982.0,33.0,8440.0,578.0,113.0
4262.0,4908.0,830.0,35.0,8607.0,563.0,49.0
3860.0,5447.0,693.0,35.0,8731.0,576.0,46.0
3482.0,5922.0,596.0,35.0,8820.0,584.0,26.0
3189.0,6301.0,510.0,35.0,8902.0,588.0,11.0
2974.0,6591.0,435.0,35.0,8982.0,583.0,3.0
2766.0,6865.0,369.0,35.0,9049.0,582.0,3.0
2589.0,7100.0,311.0,35.0,9106.0,583.0,2.0
2418.0,7313.0,269.0,36.0,9146.0,585.0,0.0
2284.0,7483.0,233.0,36.0,9182.0,585.0,1.0
1634.0,8158.0,208.0,36.0,9206.0,586.0,2.0
1444.0,8372.0,184.0,36.0,9230.0,586.0,1.0
1276.0,8558.0,166.0,36.0,9247.0,587.0,0.0
1150.0,8701.0,149.0,36.0,9264.0,587.0,1.0
1036.0,8824.0,140.0,36.0,9272.0,588.0,0.0
940.0,8928.0,132.0,36.0,9280.0,588.0,1.0
839.0,9032.0,129.0,36.0,9282.0,589.0,0.0
755.0,9120.0,125.0,36.0,9286.0,589.0,0.0
692.0,9191.0,117.0,36.0,9294.0,589.0,0.0
637.0,9248.0,115.0,36.0,9296.0,589.0,0.0
469.0,9418.0,113.0,36.0,9298.0,589.0,0.0
410.0,9479.0,111.0,36.0,9300.0,589.0,0.0
351.0,9538.0,111.0,36.0,9300.0,589.0,0.0
309.0,9580.0,111.0,36.0,9300.0,589.0,0.0
279.0,9611.0,110.0,36.0,9301.0,589.0,0.0
244.0,9647.0,109.0,36.0,9302.0,589.0,0.0
225.0,9667.0,108.0,36.0,9303.0,589.0,0.0
208.0,9685.0,107.0,36.0,9304.0,589.0,0.0
187.0,9706.0,107.0,36.0,9304.0,589.0,0.0
176.0,9717.0,107.0,36.0,9304.0,589.0,0.0
120.0,9773.0,107.0,36.0,9304.0,589.0,0.0
103.0,9790.0,107.0,36.0,9304.0,589.0,0.0
89.0,9804.0,107.0,36.0,9304.0,589.0,0.0
81.0,9812.0,107.0,36.0,9304.0,589.0,0.0
72.0,9821.0,107.0,36.0,9304.0,589.0,0.0
65.0,9828.0,107.0,36.0,9304.0,589.0,0.0
59.0,9834.0,107.0,36.0,9304.0,589.0,0.0
56.0,9837.0,107.0,36.0,9304.0,589.0,0.0
50.0,9843.0,107.0,36.0,9304.0,589.0,0.0
47.0,9846.0,107.0,36.0,9304.0,589.0,383.0
33.0,5612.0,4355.0,36.0,5439.0,206.0,32.0
42.0,4959.0,4999.0,36.0,4827.0,174.0,37.0
59.0,4422.0,5519.0,36.0,4344.0,137.0,15.0
80.0,3949.0,5971.0,36.0,3907.0,122.0,28.0
110.0,3570.0,6320.0,36.0,3586.0,94.0,9.0
147.0,3283.0,6570.0,36.0,3345.0,85.0,7.0
180.0,3011.0,6809.0,36.0,3113.0,78.0,13.0
232.0,2779.0,6989.0,36.0,2946.0,65.0,12.0
297.0,2567.0,7136.0,37.0,2811.0,53.0,4.0
376.0,2397.0,7227.0,38.0,2724.0,49.0,21.0
454.0,1729.0,7817.0,38.0,2155.0,28.0,6.0
540.0,1531.0,7929.0,39.0,2049.0,22.0,6.0
639.0,1367.0,7994.0,40.0,1988.0,18.0,2.0
764.0,1247.0,7989.0,40.0,1995.0,16.0,6.0
895.0,1154.0,7951.0,40.0,2035.0,14.0,2.0
1028.0,1091.0,7881.0,40.0,2107.0,12.0,6.0
1160.0,1022.0,7818.0,41.0,2170.0,12.0,2.0
1286.0,989.0,7725.0,42.0,2265.0,10.0,1.0
1420.0,984.0,7596.0,43.0,2395.0,9.0,1.0
1567.0,1007.0,7426.0,43.0,2566.0,8.0,2.0
1709.0,922.0,7369.0,44.0,2625.0,6.0,2.0
1887.0,964.0,7149.0,44.0,2845.0,6.0,1.0
2039.0,1026.0,6935.0,48.0,3060.0,5.0,4.0
2175.0,1132.0,6693.0,49.0,3300.0,7.0,8.0
2314.0,1262.0,6424.0,50.0,3567.0,9.0,5.0
2411.0,1400.0,6189.0,51.0,3805.0,6.0,12.0
2556.0,1547.0,5897.0,52.0,4091.0,12.0,11.0
2657.0,1710.0,5633.0,53.0,4362.0,5.0,10.0
2736.0,1889.0,5375.0,53.0,4614.0,11.0,9.0
2776.0,2105.0,5119.0,53.0,4875.0,6.0,13.0
2816.0,2276.0,4908.0,53.0,5075.0,17.0,13.0
2807.0,2540.0,4653.0,54.0,5335.0,12.0,9.0
2808.0,2799.0,4393.0,54.0,5594.0,13.0,14.0
2749.0,3075.0,4176.0,58.0,5807.0,17.0,13.0
2658.0,3366.0,3976.0,58.0,6010.0,14.0,8.0
2613.0,3630.0,3757.0,61.0,6233.0,10.0,11.0
2531.0,3936.0,3533.0,63.0,6450.0,17.0,10.0
2454.0,4215.0,3331.0,64.0,6654.0,15.0,12.0
2411.0,4488.0,3101.0,66.0,6882.0,17.0,9.0
2342.0,4752.0,2906.0,67.0,7074.0,20.0,10.0
2253.0,5005.0,2742.0,69.0,7234.0,24.0,17.0
2168.0,5270.0,2562.0,69.0,7415.0,23.0,16.0
2060.0,5542.0,2398.0,70.0,7569.0,33.0,19.0
1967.0,5765.0,2268.0,70.0,7696.0,36.0,20.0
1920.0,5974.0,2106.0,71.0,7860.0,34.0,28.0
1834.0,6197.0,1969.0,72.0,7989.0,42.0,35.0
1740.0,6425.0,1835.0,73.0,8112.0,53.0,31.0
1660.0,6627.0,1713.0,73.0,8241.0,46.0,30.0
1521.0,6862.0,1617.0,73.0,8335.0,48.0,34.0
1422.0,7060.0,1518.0,73.0,8434.0,48.0,39.0
1353.0,7231.0,1416.0,73.0,8531.0,53.0,34.0
1268.0,7396.0,1336.0,74.0,8605.0,59.0,38.0
1205.0,7529.0,1266.0,74.0,8657.0,77.0,45.0
1162.0,7631.0,1207.0,76.0,8731.0,62.0,26.0
1091.0,7750.0,1159.0,76.0,8775.0,66.0,23.0
1042.0,7833.0,1125.0,76.0,8806.0,69.0,35.0
996.0,7923.0,1081.0,76.0,8839.0,80.0,24.0
954.0,7978.0,1068.0,77.0,8862.0,70.0,24.0
919.0,8000.0,1081.0,77.0,8843.0,76.0,22.0
892.0,8005.0,1103.0,77.0,8821.0,76.0,23.0
861.0,8007.0,1132.0,77.0,8791.0,77.0,18.0
813.0,7988.0,1199.0,77.0,8728.0,73.0,20.0
784.0,7954.0,1262.0,77.0,8661.0,77.0,18.0
758.0,7880.0,1362.0,77.0,8561.0,77.0,14.0
709.0,7800.0,1491.0,77.0,8430.0,79.0,14.0
695.0,7693.0,1612.0,77.0,8307.0,81.0,9.0
653.0,7597.0,1750.0,78.0,8166.0,84.0,10.0
614.0,7483.0,1903.0,78.0,8013.0,84.0,7.0
612.0,7330.0,2058.0,78.0,7857.0,85.0,4.0
595.0,7165.0,2240.0,78.0,7679.0,81.0,8.0
555.0,7006.0,2439.0,78.0,7478.0,83.0,5.0
542.0,6764.0,2694.0,78.0,7224.0,82.0,5.0
508.0,6548.0,2944.0,78.0,6975.0,81.0,3.0
479.0,6318.0,3203.0,78.0,6717.0,80.0,2.0
474.0,6052.0,3474.0,78.0,6446.0,80.0,0.0
440.0,5849.0,3711.0,79.0,6209.0,80.0,1.0
436.0,5576.0,3988.0,79.0,5933.0,79.0,1.0
437.0,5328.0,4235.0,80.0,5687.0,78.0,1.0
426.0,5097.0,4477.0,80.0,5446.0,77.0,0.0
435.0,4874.0,4691.0,80.0,5232.0,77.0,0.0
458.0,4636.0,4906.0,80.0,5017.0,77.0,1.0
475.0,4396.0,5129.0,80.0,4795.0,76.0,0.0
489.0,4153.0,5358.0,80.0,4566.0,76.0,1.0
521.0,3954.0,5525.0,80.0,4400.0,75.0,0.0
550.0,3775.0,5675.0,80.0,4250.0,75.0,4.0
583.0,3584.0,5833.0,80.0,4094.0,73.0,2.0
616.0,3385.0,5999.0,80.0,3930.0,71.0,2.0
652.0,3213.0,6135.0,80.0,3792.0,73.0,3.0
688.0,3015.0,6297.0,81.0,3633.0,70.0,2.0
700.0,2874.0,6426.0,82.0,3502.0,72.0,6.0
723.0,2743.0,6534.0,82.0,3400.0,66.0,7.0
767.0,2611.0,6622.0,84.0,3315.0,63.0,4.0
814.0,2500.0,6686.0,84.0,3255.0,59.0,4.0
840.0,2433.0,6727.0,84.0,3214.0,59.0,9.0
886.0,2339.0,6775.0,84.0,3175.0,50.0,4.0
944.0,2275.0,6781.0,85.0,3171.0,48.0,4.0
977.0,2214.0,6809.0,85.0,3145.0,46.0,6.0
1028.0,2172.0,6800.0,86.0,3158.0,42.0,7.0
1086.0,2155.0,6759.0,87.0,3204.0,37.0,4.0
1171.0,2132.0,6697.0,88.0,3268.0,35.0,9.0
1268.0,2113.0,6619.0,90.0,3349.0,32.0,8.0
1324.0,2112.0,6564.0,90.0,3406.0,30.0,10.0
1402.0,2113.0,6485.0,90.0,3485.0,30.0,11.0
1488.0,2120.0,6392.0,91.0,3581.0,27.0,17.0
1559.0,2141.0,6300.0,93.0,3678.0,22.0,14.0
1586.0,2197.0,6217.0,93.0,3757.0,26.0,16.0
1679.0,2223.0,6098.0,93.0,3880.0,22.0,18.0
1747.0,2282.0,5971.0,94.0,4005.0,24.0,14.0
1803.0,2369.0,5828.0,97.0,4156.0,16.0,15.0
1838.0,2464.0,5698.0,101.0,4279.0,23.0,12.0
1854.0,2576.0,5570.0,102.0,4413.0,17.0,14.0
1880.0,2690.0,5430.0,104.0,4547.0,23.0,10.0
1914.0,2809.0,5277.0,106.0,4700.0,23.0,13.0
1920.0,2932.0,5148.0,106.0,4824.0,28.0,11.0
1918.0,3081.0,5001.0,108.0,4974.0,25.0,10.0
1949.0,3173.0,4878.0,108.0,5101.0,21.0,9.0
1924.0,3337.0,4739.0,109.0,5241.0,20.0,8.0
1896.0,3503.0,4601.0,110.0,5379.0,20.0,9.0
1882.0,3651.0,4467.0,111.0,5510.0,23.0,6.0
1863.0,3803.0,4334.0,111.0,5645.0,21.0,11.0
1839.0,3970.0,4191.0,111.0,5785.0,24.0,7.0
1804.0,4122.0,4074.0,111.0,5903.0,23.0,7.0
1737.0,4304.0,3959.0,111.0,6013.0,28.0,3.0
1692.0,4462.0,3846.0,113.0,6129.0,25.0,3.0
1652.0,4613.0,3735.0,115.0,6239.0,26.0,4.0
1588.0,4770.0,3642.0,115.0,6332.0,26.0,6.0
1557.0,4917.0,3526.0,116.0,6446.0,28.0,4.0
1502.0,5056.0,3442.0,116.0,6528.0,30.0,5.0
1442.0,5203.0,3355.0,118.0,6616.0,29.0,7.0
1405.0,5323.0,3272.0,118.0,6696.0,32.0,10.0
1349.0,5449.0,3202.0,118.0,6764.0,34.0,4.0
1313.0,5549.0,3138.0,118.0,6826.0,36.0,6.0
1270.0,5651.0,3079.0,118.0,6889.0,32.0,5.0
1242.0,5732.0,3026.0,118.0,6945.0,29.0,6.0
1193.0,5818.0,2989.0,119.0,6978.0,33.0,5.0
1189.0,5886.0,2925.0,120.0,7041.0,34.0,7.0
1141.0,5969.0,2890.0,121.0,7073.0,37.0,14.0
1131.0,6018.0,2851.0,122.0,7106.0,43.0,16.0
1127.0,6072.0,2801.0,122.0,7152.0,47.0,25.0
1086.0,6150.0,2764.0,122.0,7184.0,52.0,26.0
1066.0,6199.0,2735.0,122.0,7203.0,62.0,26.0
1054.0,6229.0,2717.0,122.0,7215.0,68.0,28.0
1052.0,6244.0,2704.0,123.0,7224.0,72.0,33.0
1041.0,6274.0,2685.0,123.0,7238.0,77.0,17.0
1051.0,6264.0,2685.0,123.0,7233.0,82.0,32.0
1032.0,6265.0,2703.0,124.0,7221.0,76.0,25.0
1050.0,6267.0,2683.0,124.0,7242.0,75.0,21.0
1055.0,6248.0,2697.0,125.0,7233.0,70.0,18.0
1030.0,6235.0,2735.0,125.0,7191.0,74.0,21.0
1028.0,6177.0,2795.0,125.0,7136.0,69.0,10.0
1031.0,6094.0,2875.0,125.0,7054.0,71.0,6.0
1043.0,6040.0,2917.0,126.0,7014.0,69.0,2.0
1060.0,5961.0,2979.0,126.0,6950.0,71.0,4.0
1065.0,5876.0,3059.0,126.0,6872.0,69.0,7.0
1098.0,5790.0,3112.0,127.0,6816.0,72.0,7.0
1118.0,5720.0,3162.0,127.0,6769.0,69.0,5.0
1123.0,5624.0,3253.0,127.0,6677.0,70.0,5.0
1128.0,5526.0,3346.0,127.0,6585.0,69.0,6.0
1152.0,5416.0,3432.0,127.0,6501.0,67.0,5.0
1204.0,5298.0,3498.0,127.0,6440.0,62.0,5.0
1238.0,5181.0,3581.0,127.0,6356.0,63.0,2.0
1239.0,5093.0,3668.0,127.0,6271.0,61.0,2.0
1248.0,4973.0,3779.0,127.0,6160.0,61.0,0.0
1268.0,4868.0,3864.0,127.0,6075.0,61.0,0.0
1290.0,4791.0,3919.0,127.0,6020.0,61.0,1.0
1308.0,4704.0,3988.0,127.0,5952.0,60.0,2.0
1342.0,4626.0,4032.0,127.0,5906.0,62.0,2.0
1372.0,4550.0,4078.0,127.0,5862.0,60.0,4.0
1397.0,4465.0,4138.0,127.0,5802.0,60.0,3.0
1375.0,4419.0,4206.0,128.0,5737.0,57.0,4.0
1376.0,4350.0,4274.0,129.0,5669.0,57.0,2.0
1400.0,4292.0,4308.0,129.0,5637.0,55.0,3.0
1402.0,4253.0,4345.0,129.0,5597.0,58.0,5.0
1405.0,4217.0,4378.0,129.0,5569.0,53.0,3.0
1395.0,4204.0,4401.0,129.0,5543.0,56.0,4.0
1385.0,4198.0,4417.0,129.0,5531.0,52.0,2.0
1356.0,4174.0,4470.0,130.0,5478.0,52.0,1.0
1348.0,4175.0,4477.0,130.0,5472.0,51.0,3.0
1332.0,4166.0,4502.0,130.0,5448.0,50.0,4.0
1354.0,4124.0,4522.0,130.0,5432.0,46.0,5.0
1341.0,4120.0,4539.0,130.0,5416.0,45.0,5.0
1359.0,4114.0,4527.0,130.0,5433.0,40.0,5.0
1358.0,4113.0,4529.0,130.0,5432.0,39.0,4.0
1368.0,4106.0,4526.0,130.0,5439.0,35.0,6.0
1380.0,4135.0,4485.0,131.0,5480.0,35.0,6.0
1403.0,4124.0,4473.0,131.0,5498.0,29.0,8.0
1428.0,4131.0,4441.0,132.0,5528.0,31.0,7.0
1434.0,4136.0,4430.0,132.0,5540.0,30.0,10.0
1460.0,4118.0,4422.0,132.0,5550.0,28.0,10.0
1457.0,4135.0,4408.0,132.0,5570.0,22.0,10.0
1469.0,4131.0,4400.0,132.0,5574.0,26.0,15.0
1471.0,4152.0,4377.0,133.0,5602.0,21.0,18.0
1502.0,4154.0,4344.0,133.0,5629.0,27.0,23.0
1507.0,4160.0,4333.0,134.0,5641.0,26.0,24.0
1484.0,4193.0,4323.0,134.0,5645.0,32.0,20.0
1471.0,4232.0,4297.0,134.0,5671.0,32.0,28.0
1468.0,4251.0,4281.0,134.0,5687.0,32.0,23.0
1476.0,4268.0,4256.0,136.0,5705.0,39.0,26.0
1449.0,4307.0,4244.0,137.0,5715.0,41.0,23.0
1440.0,4352.0,4208.0,138.0,5748.0,44.0,32.0
1455.0,4383.0,4162.0,138.0,5790.0,48.0,39.0
1461.0,4415.0,4124.0,139.0,5827.0,49.0,36.0
1460.0,4458.0,4082.0,139.0,5863.0,55.0,42.0
1457.0,4505.0,4038.0,140.0,5895.0,67.0,59.0
1473.0,4525.0,4002.0,142.0,5924.0,74.0,55.0
1478.0,4552.0,3970.0,142.0,5953.0,77.0,62.0
1480.0,4584.0,3936.0,143.0,5987.0,77.0,65.0
1485.0,4626.0,3889.0,143.0,6015.0,96.0,74.0
1516.0,4645.0,3839.0,143.0,6059.0,102.0,72.0
1524.0,4642.0,3834.0,144.0,6058.0,108.0,87.0
1527.0,4683.0,3790.0,145.0,6099.0,111.0,80.0
1490.0,4753.0,3757.0,145.0,6120.0,123.0,79.0
1479.0,4800.0,3721.0,146.0,6147.0,132.0,89.0
1490.0,4833.0,3677.0,147.0,6182.0,141.0,85.0
1499.0,4857.0,3644.0,148.0,6194.0,162.0,90.0
1494.0,4881.0,3625.0,149.0,6219.0,156.0,96.0
1506.0,4909.0,3585.0,150.0,6249.0,166.0,89.0
1525.0,4946.0,3529.0,152.0,6298.0,173.0,85.0
1520.0,4989.0,3491.0,152.0,6329.0,180.0,93.0
1539.0,5036.0,3425.0,153.0,6390.0,185.0,99.0
1547.0,5074.0,3379.0,153.0,6405.0,216.0,106.0
1598.0,5093.0,3309.0,158.0,6487.0,204.0,101.0
1632.0,5134.0,3234.0,159.0,6545.0,221.0,112.0
1667.0,5181.0,3152.0,161.0,6623.0,225.0,117.0
1688.0,5219.0,3093.0,161.0,6663.0,244.0,116.0
1714.0,5248.0,3038.0,161.0,6724.0,238.0,113.0
1737.0,5304.0,2959.0,163.0,6774.0,267.0,115.0
1733.0,5369.0,2898.0,163.0,6826.0,276.0,121.0
1748.0,5418.0,2834.0,165.0,6877.0,289.0,116.0
1755.0,5465.0,2780.0,165.0,6927.0,293.0,103.0
1781.0,5531.0,2688.0,166.0,7006.0,306.0,92.0
1776.0,5588.0,2636.0,167.0,7052.0,312.0,97.0
1746.0,5668.0,2586.0,169.0,7103.0,311.0,93.0
1735.0,5756.0,2509.0,169.0,7169.0,322.0,106.0
1712.0,5807.0,2481.0,170.0,7197.0,322.0,106.0
1703.0,5847.0,2450.0,171.0,7226.0,324.0,88.0
1680.0,5907.0,2413.0,173.0,7249.0,338.0,93.0
1662.0,5960.0,2378.0,174.0,7289.0,333.0,106.0
1634.0,6003.0,2363.0,175.0,7270.0,367.0,103.0
1600.0,6050.0,2350.0,176.0,7296.0,354.0,103.0
1537.0,6125.0,2338.0,176.0,7293.0,369.0,98.0
1514.0,6170.0,2316.0,178.0,7323.0,361.0,100.0
1497.0,6184.0,2319.0,178.0,7312.0,369.0,93.0
1449.0,6231.0,2320.0,179.0,7296.0,384.0,100.0
1418.0,6265.0,2317.0,180.0,7317.0,366.0,88.0
1394.0,6291.0,2315.0,180.0,7311.0,374.0,85.0
1368.0,6321.0,2311.0,180.0,7310.0,379.0,84.0
1350.0,6338.0,2312.0,181.0,7313.0,375.0,64.0
1324.0,6358.0,2318.0,181.0,7305.0,377.0,75.0
1308.0,6365.0,2327.0,182.0,7291.0,382.0,69.0
1306.0,6342.0,2352.0,182.0,7267.0,381.0,67.0
