alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4991.0,0.0,5009.0,1.0,2503.0,2488.0,1726.0
5707.0,0.0,4293.0,4.0,3877.0,1830.0,1058.0
6346.0,0.0,3654.0,10.0,4866.0,1480.0,832.0
6856.0,0.0,3144.0,14.0,5568.0,1288.0,711.0
7315.0,0.0,2685.0,18.0,6152.0,1163.0,661.0
7738.0,0.0,2262.0,19.0,6662.0,1076.0,593.0
8080.0,0.0,1920.0,21.0,7113.0,967.0,527.0
8392.0,0.0,1608.0,22.0,7456.0,936.0,503.0
8659.0,0.0,1341.0,23.0,7750.0,909.0,491.0
8843.0,0.0,1157.0,23.0,7953.0,890.0,478.0
4742.0,4291.0,967.0,23.0,8153.0,880.0,193.0
3640.0,5527.0,833.0,25.0,8266.0,901.0,116.0
3079.0,6216.0,705.0,25.0,8404.0,891.0,56.0
2651.0,6748.0,601.0,28.0,8510.0,889.0,33.0
2256.0,7222.0,522.0,28.0,8574.0,904.0,31.0
1883.0,7657.0,460.0,28.0,8631.0,909.0,11.0
1588.0,8007.0,405.0,28.0,8679.0,916.0,10.0
1289.0,8340.0,371.0,28.0,8713.0,916.0,5.0
1050.0,8612.0,338.0,28.0,8745.0,917.0,4.0
867.0,8810.0,323.0,28.0,8760.0,917.0,3.0
710.0,8992.0,298.0,28.0,8782.0,920.0,3.0
575.0,9142.0,283.0,28.0,8798.0,919.0,2.0
461.0,9264.0,275.0,28.0,8804.0,921.0,2.0
359.0,9372.0,269.0,28.0,8810.0,921.0,2.0
279.0,9462.0,259.0,28.0,8818.0,923.0,2.0
217.0,9528.0,255.0,28.0,8822.0,923.0,2.0
159.0,9587.0,254.0,28.0,8821.0,925.0,0.0
127.0,9623.0,250.0,28.0,8825.0,925.0,0.0
93.0,9657.0,250.0,28.0,8825.0,925.0,0.0
81.0,9673.0,246.0,28.0,8829.0,925.0,0.0
55.0,9699.0,246.0,28.0,8829.0,925.0,0.0
38.0,9716.0,246.0,28.0,8829.0,925.0,0.0
30.0,9724.0,246.0,28.0,8829.0,925.0,0.0
26.0,9728.0,246.0,28.0,8829.0,925.0,0.0
16.0,9739.0,245.0,28.0,8830.0,925.0,0.0
10.0,9745.0,245.0,28.0,8830.0,925.0,0.0
9.0,9746.0,245.0,28.0,8830.0,925.0,0.0
5.0,9750.0,245.0,28.0,8830.0,925.0,0.0
5.0,9750.0,245.0,28.0,8830.0,925.0,0.0
1.0,9754.0,245.0,28.0,8830.0,925.0,0.0
1.0,9754.0,245.0,28.0,8830.0,925.0,0.0
1.0,9754.0,245.0,28.0,8830.0,925.0,0.0
1.0,9754.0,245.0,28.0,8830.0,925.0,0.0
1.0,9754.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,0.0
0.0,9755.0,245.0,28.0,8830.0,925.0,564.0
0.0,5464.0,4536.0,28.0,5103.0,361.0,99.0
0.0,4228.0,5772.0,28.0,3966.0,262.0,53.0
0.0,3539.0,6461.0,28.0,3330.0,209.0,37.0
0.0,3007.0,6993.0,28.0,2835.0,172.0,33.0
0.0,2533.0,7467.0,28.0,2394.0,139.0,29.0
0.0,2098.0,7902.0,28.0,1988.0,110.0,32.0
0.0,1748.0,8252.0,28.0,1670.0,78.0,20.0
0.0,1415.0,8585.0,28.0,1357.0,58.0,11.0
0.0,1143.0,8857.0,28.0,1096.0,47.0,11.0
0.0,945.0,9055.0,28.0,909.0,36.0,9.0
0.0,763.0,9237.0,28.0,736.0,27.0,6.0
0.0,613.0,9387.0,28.0,592.0,21.0,1.0
0.0,491.0,9509.0,28.0,471.0,20.0,2.0
0.0,383.0,9617.0,28.0,365.0,18.0,6.0
0.0,293.0,9707.0,28.0,281.0,12.0,2.0
0.0,227.0,9773.0,28.0,217.0,10.0,2.0
0.0,168.0,9832.0,28.0,160.0,8.0,0.0
0.0,132.0,9868.0,28.0,124.0,8.0,2.0
0.0,98.0,9902.0,28.0,92.0,6.0,1.0
0.0,82.0,9918.0,28.0,77.0,5.0,1.0
0.0,56.0,9944.0,28.0,52.0,4.0,0.0
0.0,39.0,9961.0,28.0,35.0,4.0,0.0
0.0,31.0,9969.0,28.0,27.0,4.0,1.0
0.0,27.0,9973.0,28.0,24.0,3.0,1.0
0.0,16.0,9984.0,28.0,14.0,2.0,2.0
0.0,10.0,9990.0,28.0,10.0,0.0,0.0
0.0,9.0,9991.0,28.0,9.0,0.0,0.0
0.0,5.0,9995.0,28.0,5.0,0.0,0.0
0.0,5.0,9995.0,28.0,5.0,0.0,0.0
0.0,1.0,9999.0,28.0,1.0,0.0,0.0
0.0,1.0,9999.0,28.0,1.0,0.0,0.0
0.0,1.0,9999.0,28.0,1.0,0.0,0.0
0.0,1.0,9999.0,28.0,1.0,0.0,0.0
0.0,1.0,9999.0,28.0,1.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
0.0,0.0,10000.0,28.0,0.0,0.0,0.0
