alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
125161.0,0.0,124839.0,1.0,62551.0,62610.0,43229.0
143751.0,0.0,106249.0,40.0,98712.0,45039.0,27315.0
159755.0,0.0,90245.0,42.0,122411.0,37344.0,21660.0
173302.0,0.0,76698.0,46.0,141238.0,32064.0,18885.0
184831.0,0.0,65169.0,47.0,156468.0,28363.0,16455.0
194483.0,0.0,55517.0,48.0,169023.0,25460.0,14674.0
202812.0,0.0,47188.0,49.0,179522.0,23290.0,13355.0
209874.0,0.0,40126.0,50.0,188421.0,21453.0,12059.0
215843.0,0.0,34157.0,52.0,195747.0,20096.0,11287.0
220855.0,0.0,29145.0,52.0,201904.0,18951.0,10414.0
118186.0,107005.0,24809.0,52.0,207226.0,17965.0,4222.0
89842.0,139027.0,21131.0,53.0,210940.0,17929.0,2087.0
75327.0,156589.0,18084.0,55.0,213720.0,18196.0,1202.0
63834.0,170644.0,15522.0,59.0,216150.0,18328.0,735.0
54008.0,182575.0,13417.0,59.0,218118.0,18465.0,440.0
45630.0,192549.0,11821.0,59.0,219682.0,18497.0,285.0
38320.0,201134.0,10546.0,60.0,220890.0,18564.0,197.0
31999.0,208471.0,9530.0,61.0,221877.0,18593.0,120.0
26606.0,214633.0,8761.0,63.0,222624.0,18615.0,83.0
22014.0,219840.0,8146.0,64.0,223222.0,18632.0,54.0
17973.0,224345.0,7682.0,65.0,223680.0,18638.0,47.0
14509.0,228170.0,7321.0,66.0,224032.0,18647.0,37.0
11623.0,231301.0,7076.0,66.0,224264.0,18660.0,29.0
9125.0,233995.0,6880.0,66.0,224457.0,18663.0,24.0
7091.0,236155.0,6754.0,66.0,224573.0,18673.0,17.0
5515.0,237834.0,6651.0,66.0,224677.0,18672.0,13.0
4223.0,239189.0,6588.0,66.0,224737.0,18675.0,8.0
3189.0,240261.0,6550.0,66.0,224777.0,18673.0,6.0
2398.0,241084.0,6518.0,66.0,224807.0,18675.0,5.0
1779.0,241722.0,6499.0,66.0,224827.0,18674.0,4.0
1284.0,242235.0,6481.0,66.0,224843.0,18676.0,2.0
926.0,242605.0,6469.0,66.0,224855.0,18676.0,0.0
658.0,242880.0,6462.0,66.0,224862.0,18676.0,0.0
459.0,243083.0,6458.0,66.0,224866.0,18676.0,1.0
328.0,243216.0,6456.0,66.0,224867.0,18677.0,0.0
222.0,243325.0,6453.0,66.0,224870.0,18677.0,0.0
159.0,243392.0,6449.0,66.0,224874.0,18677.0,0.0
110.0,243443.0,6447.0,66.0,224876.0,18677.0,0.0
77.0,243477.0,6446.0,66.0,224877.0,18677.0,0.0
55.0,243500.0,6445.0,66.0,224878.0,18677.0,11629.0
41.0,136509.0,113450.0,66.0,129502.0,7048.0,1953.0
42.0,104504.0,145454.0,66.0,99451.0,5095.0,1047.0
60.0,86948.0,162992.0,66.0,82960.0,4048.0,853.0
77.0,72898.0,177025.0,66.0,69780.0,3195.0,732.0
96.0,60968.0,188936.0,66.0,58601.0,2463.0,511.0
132.0,50998.0,198870.0,66.0,49178.0,1952.0,424.0
176.0,42417.0,207407.0,66.0,41065.0,1528.0,341.0
236.0,35082.0,214682.0,66.0,34131.0,1187.0,264.0
310.0,28921.0,220769.0,66.0,28308.0,923.0,209.0
404.0,23715.0,225881.0,66.0,23405.0,714.0,166.0
505.0,19210.0,230285.0,67.0,19167.0,548.0,121.0
619.0,15402.0,233979.0,67.0,15594.0,427.0,108.0
755.0,12291.0,236954.0,67.0,12727.0,319.0,85.0
889.0,9622.0,239489.0,67.0,10277.0,234.0,61.0
1082.0,7481.0,241437.0,67.0,8390.0,173.0,49.0
1283.0,5842.0,242875.0,68.0,7001.0,124.0,31.0
1463.0,4535.0,244002.0,68.0,5905.0,93.0,23.0
1696.0,3524.0,244780.0,69.0,5150.0,70.0,24.0
1909.0,2777.0,245314.0,70.0,4640.0,46.0,10.0
2156.0,2235.0,245609.0,71.0,4355.0,36.0,10.0
2444.0,1825.0,245731.0,72.0,4243.0,26.0,7.0
2736.0,1586.0,245678.0,73.0,4303.0,19.0,7.0
3030.0,1467.0,245503.0,74.0,4483.0,14.0,7.0
3338.0,1423.0,245239.0,75.0,4754.0,7.0,3.0
3641.0,1502.0,244857.0,76.0,5137.0,6.0,2.0
3945.0,1634.0,244421.0,77.0,5575.0,4.0,3.0
4301.0,1795.0,243904.0,77.0,6091.0,5.0,3.0
4631.0,2038.0,243331.0,78.0,6667.0,2.0,4.0
5064.0,2293.0,242643.0,81.0,7351.0,6.0,5.0
5365.0,2613.0,242022.0,82.0,7977.0,1.0,7.0
5685.0,2990.0,241325.0,83.0,8669.0,6.0,2.0
6042.0,3396.0,240562.0,85.0,9434.0,4.0,3.0
6378.0,3840.0,239782.0,86.0,10211.0,7.0,4.0
6718.0,4302.0,238980.0,87.0,11015.0,5.0,8.0
7029.0,4816.0,238155.0,90.0,11834.0,11.0,7.0
7333.0,5357.0,237310.0,93.0,12678.0,12.0,9.0
7628.0,5937.0,236435.0,95.0,13552.0,13.0,8.0
