alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4956.0,0.0,5044.0,1.0,2420.0,2536.0,1782.0
5695.0,0.0,4305.0,12.0,3949.0,1746.0,1068.0
6328.0,0.0,3672.0,19.0,4884.0,1444.0,820.0
6903.0,0.0,3097.0,23.0,5647.0,1256.0,680.0
7380.0,0.0,2620.0,28.0,6290.0,1090.0,627.0
7782.0,0.0,2218.0,32.0,6829.0,953.0,523.0
8093.0,0.0,1907.0,34.0,7207.0,886.0,485.0
8379.0,0.0,1621.0,35.0,7556.0,823.0,418.0
8628.0,0.0,1372.0,35.0,7843.0,785.0,382.0
8823.0,0.0,1177.0,36.0,8088.0,735.0,385.0
4766.0,4241.0,993.0,36.0,8271.0,736.0,153.0
4310.0,4856.0,834.0,36.0,8443.0,723.0,109.0
3891.0,5399.0,710.0,36.0,8542.0,748.0,550.0
3520.0,1631.0,4849.0,36.0,4883.0,268.0,192.0
3828.0,1405.0,4767.0,36.0,5119.0,114.0,64.0
3561.0,1783.0,4656.0,37.0,5274.0,70.0,40.0
3874.0,1668.0,4458.0,38.0,5500.0,42.0,19.0
4213.0,1585.0,4202.0,39.0,5763.0,35.0,26.0
4540.0,949.0,4511.0,41.0,5472.0,17.0,18.0
4978.0,817.0,4205.0,42.0,5780.0,15.0,19.0
5256.0,833.0,3911.0,42.0,6073.0,16.0,15.0
5653.0,740.0,3607.0,43.0,6384.0,9.0,13.0
6059.0,674.0,3267.0,45.0,6721.0,12.0,17.0
6375.0,499.0,3126.0,46.0,6865.0,9.0,21.0
6255.0,930.0,2815.0,46.0,7171.0,14.0,21.0
6089.0,1352.0,2559.0,46.0,7432.0,9.0,19.0
5879.0,1798.0,2323.0,46.0,7657.0,20.0,17.0
5663.0,1728.0,2609.0,46.0,7380.0,11.0,14.0
5497.0,1683.0,2820.0,47.0,7161.0,19.0,18.0
5271.0,1724.0,3005.0,47.0,6984.0,11.0,22.0
5142.0,1761.0,3097.0,49.0,6884.0,19.0,19.0
5019.0,1811.0,3170.0,51.0,6818.0,12.0,16.0
4951.0,1749.0,3300.0,53.0,6682.0,18.0,16.0
5014.0,1601.0,3385.0,54.0,6605.0,10.0,18.0
4969.0,1555.0,3476.0,54.0,6504.0,20.0,14.0
5036.0,1431.0,3533.0,54.0,6453.0,14.0,18.0
5176.0,1417.0,3407.0,54.0,6571.0,22.0,20.0
5315.0,1235.0,3450.0,55.0,6530.0,20.0,14.0
5404.0,1187.0,3409.0,56.0,6571.0,20.0,17.0
5498.0,1199.0,3303.0,56.0,6676.0,21.0,18.0
5546.0,1318.0,3136.0,56.0,6843.0,21.0,19.0
5605.0,1359.0,3036.0,56.0,6938.0,26.0,22.0
5583.0,1419.0,2998.0,57.0,6980.0,22.0,27.0
5522.0,1441.0,3037.0,57.0,6938.0,25.0,27.0
5498.0,1494.0,3008.0,58.0,6972.0,20.0,27.0
5450.0,1484.0,3066.0,59.0,6905.0,29.0,35.0
5325.0,1532.0,3143.0,59.0,6827.0,30.0,31.0
5312.0,1518.0,3170.0,59.0,6795.0,35.0,38.0
5330.0,1505.0,3165.0,60.0,6814.0,21.0,47.0
5334.0,1463.0,3203.0,60.0,6761.0,36.0,38.0
5292.0,1514.0,3194.0,61.0,6764.0,42.0,37.0
5256.0,1557.0,3187.0,62.0,6766.0,47.0,33.0
5265.0,1541.0,3194.0,62.0,6750.0,56.0,32.0
5286.0,1488.0,3226.0,62.0,6726.0,48.0,32.0
5233.0,1490.0,3277.0,63.0,6677.0,46.0,36.0
5218.0,1498.0,3284.0,63.0,6670.0,46.0,25.0
5231.0,1504.0,3265.0,63.0,6688.0,47.0,35.0
5160.0,1535.0,3305.0,63.0,6655.0,40.0,33.0
5125.0,1578.0,3297.0,63.0,6658.0,45.0,36.0
5031.0,1662.0,3307.0,66.0,6658.0,35.0,38.0
4996.0,1650.0,3354.0,67.0,6615.0,31.0,40.0
4989.0,1634.0,3377.0,69.0,6594.0,29.0,39.0
4935.0,1585.0,3480.0,71.0,6486.0,34.0,32.0
4923.0,1562.0,3515.0,72.0,6453.0,32.0,28.0
4997.0,1517.0,3486.0,74.0,6480.0,34.0,34.0
5027.0,1484.0,3489.0,75.0,6477.0,34.0,31.0
5040.0,1463.0,3497.0,76.0,6466.0,37.0,26.0
5122.0,1467.0,3411.0,78.0,6552.0,37.0,20.0
5146.0,1488.0,3366.0,78.0,6611.0,23.0,29.0
5165.0,1465.0,3370.0,78.0,6602.0,28.0,35.0
5175.0,1487.0,3338.0,80.0,6633.0,29.0,32.0
5156.0,1498.0,3346.0,82.0,6629.0,25.0,36.0
5182.0,1489.0,3329.0,82.0,6640.0,31.0,25.0
5144.0,1489.0,3367.0,82.0,6605.0,28.0,25.0
5113.0,1525.0,3362.0,83.0,6607.0,31.0,28.0
5120.0,1576.0,3304.0,86.0,6659.0,37.0,23.0
5123.0,1580.0,3297.0,87.0,6673.0,30.0,28.0
5053.0,1592.0,3355.0,88.0,6619.0,26.0,22.0
5024.0,1607.0,3369.0,89.0,6609.0,22.0,22.0
5023.0,1590.0,3387.0,91.0,6593.0,20.0,36.0
5038.0,1540.0,3422.0,93.0,6548.0,30.0,31.0
5066.0,1508.0,3426.0,94.0,6541.0,33.0,28.0
5076.0,1506.0,3418.0,95.0,6545.0,37.0,26.0
5115.0,1458.0,3427.0,95.0,6538.0,35.0,32.0
5082.0,1482.0,3436.0,97.0,6531.0,33.0,37.0
5031.0,1514.0,3455.0,99.0,6517.0,28.0,32.0
5013.0,1559.0,3428.0,101.0,6534.0,38.0,41.0
5016.0,1532.0,3452.0,101.0,6511.0,37.0,41.0
5009.0,1511.0,3480.0,102.0,6478.0,42.0,40.0
5016.0,1490.0,3494.0,102.0,6456.0,50.0,37.0
4992.0,1525.0,3483.0,102.0,6476.0,41.0,46.0
4973.0,1550.0,3477.0,103.0,6478.0,45.0,52.0
4981.0,1559.0,3460.0,105.0,6503.0,37.0,49.0
4981.0,1535.0,3484.0,106.0,6466.0,50.0,57.0
4963.0,1498.0,3539.0,106.0,6416.0,45.0,63.0
5018.0,1469.0,3513.0,106.0,6439.0,48.0,57.0
5024.0,1457.0,3519.0,108.0,6434.0,47.0,45.0
5044.0,1466.0,3490.0,109.0,6452.0,58.0,53.0
5049.0,1489.0,3462.0,109.0,6491.0,47.0,56.0
5047.0,1493.0,3460.0,109.0,6487.0,53.0,39.0
5058.0,1501.0,3441.0,110.0,6511.0,48.0,43.0
5073.0,1508.0,3419.0,114.0,6524.0,57.0,42.0
5085.0,1493.0,3422.0,115.0,6521.0,57.0,47.0
5100.0,1460.0,3440.0,118.0,6504.0,56.0,51.0
5128.0,1396.0,3476.0,118.0,6463.0,61.0,48.0
5168.0,1402.0,3430.0,118.0,6513.0,57.0,39.0
5264.0,1376.0,3360.0,120.0,6582.0,58.0,44.0
5265.0,1411.0,3324.0,121.0,6624.0,52.0,50.0
5284.0,1380.0,3336.0,121.0,6604.0,60.0,50.0
5327.0,1380.0,3293.0,124.0,6653.0,54.0,50.0
5376.0,1361.0,3263.0,125.0,6671.0,66.0,39.0
5441.0,1366.0,3193.0,126.0,6758.0,49.0,50.0
5441.0,1395.0,3164.0,128.0,6775.0,61.0,54.0
5432.0,1397.0,3171.0,128.0,6782.0,47.0,53.0
5456.0,1396.0,3148.0,130.0,6804.0,48.0,60.0
5440.0,1430.0,3130.0,131.0,6818.0,52.0,57.0
5359.0,1507.0,3134.0,132.0,6811.0,55.0,45.0
5380.0,1489.0,3131.0,132.0,6817.0,52.0,55.0
5357.0,1464.0,3179.0,135.0,6762.0,59.0,50.0
5316.0,1421.0,3263.0,136.0,6694.0,43.0,48.0
5314.0,1482.0,3204.0,138.0,6737.0,59.0,41.0
5256.0,1527.0,3217.0,138.0,6731.0,52.0,43.0
5282.0,1504.0,3214.0,139.0,6733.0,53.0,52.0
5311.0,1461.0,3228.0,139.0,6711.0,61.0,40.0
5278.0,1400.0,3322.0,141.0,6625.0,53.0,46.0
5279.0,1427.0,3294.0,141.0,6643.0,63.0,36.0
5285.0,1439.0,3276.0,143.0,6669.0,55.0,42.0
5298.0,1459.0,3243.0,144.0,6704.0,53.0,57.0
5316.0,1421.0,3263.0,144.0,6667.0,70.0,57.0
5336.0,1405.0,3259.0,144.0,6676.0,65.0,53.0
5339.0,1415.0,3246.0,146.0,6680.0,74.0,55.0
5319.0,1439.0,3242.0,148.0,6691.0,67.0,62.0
5344.0,1469.0,3187.0,149.0,6740.0,73.0,52.0
5366.0,1438.0,3196.0,149.0,6743.0,61.0,52.0
5412.0,1395.0,3193.0,150.0,6746.0,61.0,61.0
5363.0,1402.0,3235.0,150.0,6703.0,62.0,61.0
5350.0,1411.0,3239.0,151.0,6688.0,73.0,62.0
5319.0,1482.0,3199.0,153.0,6742.0,59.0,67.0
5322.0,1475.0,3203.0,155.0,6739.0,58.0,60.0
5339.0,1476.0,3185.0,156.0,6759.0,56.0,77.0
5354.0,1469.0,3177.0,157.0,6762.0,61.0,76.0
5390.0,1432.0,3178.0,158.0,6761.0,61.0,73.0
5366.0,1454.0,3180.0,158.0,6750.0,70.0,69.0
5366.0,1437.0,3197.0,159.0,6728.0,75.0,70.0
5342.0,1461.0,3197.0,160.0,6740.0,63.0,69.0
5371.0,1422.0,3207.0,160.0,6729.0,64.0,82.0
5357.0,1418.0,3225.0,164.0,6701.0,74.0,84.0
5391.0,1428.0,3181.0,167.0,6747.0,72.0,76.0
5363.0,1454.0,3183.0,169.0,6743.0,74.0,77.0
5310.0,1461.0,3229.0,171.0,6684.0,87.0,74.0
5271.0,1490.0,3239.0,173.0,6690.0,71.0,74.0
5311.0,1488.0,3201.0,175.0,6736.0,63.0,98.0
5282.0,1504.0,3214.0,175.0,6705.0,81.0,83.0
5252.0,1499.0,3249.0,175.0,6667.0,84.0,63.0
5249.0,1510.0,3241.0,176.0,6688.0,71.0,65.0
5157.0,1551.0,3292.0,176.0,6632.0,76.0,63.0
5108.0,1554.0,3338.0,179.0,6589.0,73.0,56.0
