alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
125363.0,0.0,124637.0,1.0,62616.0,62747.0,43108.0
143535.0,0.0,106465.0,41.0,97922.0,45613.0,27368.0
159542.0,0.0,90458.0,41.0,121997.0,37545.0,21536.0
173093.0,0.0,76907.0,42.0,140640.0,32453.0,18666.0
184681.0,0.0,65319.0,43.0,156188.0,28493.0,16409.0
194446.0,0.0,55554.0,45.0,168954.0,25492.0,14325.0
202752.0,0.0,47248.0,47.0,179473.0,23279.0,13023.0
209738.0,0.0,40262.0,47.0,188216.0,21522.0,11837.0
215746.0,0.0,34254.0,48.0,195417.0,20329.0,11005.0
220864.0,0.0,29136.0,48.0,201600.0,19264.0,10306.0
99803.0,125363.0,24834.0,49.0,206736.0,18430.0,3687.0
85268.0,143535.0,21197.0,49.0,210316.0,18487.0,1834.0
72350.0,159542.0,18108.0,50.0,213133.0,18759.0,1125.0
61341.0,173093.0,15566.0,50.0,215616.0,18818.0,650.0
51785.0,184681.0,13534.0,50.0,217552.0,18914.0,395.0
43615.0,194446.0,11939.0,50.0,219076.0,18985.0,276.0
36582.0,202752.0,10666.0,52.0,220279.0,19055.0,188.0
30594.0,209738.0,9668.0,52.0,221275.0,19057.0,138.0
25403.0,215746.0,8851.0,52.0,222042.0,19107.0,116.0
20878.0,220864.0,8258.0,53.0,222629.0,19113.0,83.0
16986.0,225166.0,7848.0,53.0,223018.0,19134.0,59.0
13674.0,228803.0,7523.0,54.0,223338.0,19139.0,42.0
10817.0,231892.0,7291.0,54.0,223564.0,19145.0,28.0
8439.0,234434.0,7127.0,54.0,223724.0,19149.0,20.0
6517.0,236466.0,7017.0,54.0,223830.0,19153.0,13.0
5003.0,238061.0,6936.0,54.0,223908.0,19156.0,12.0
3798.0,239334.0,6868.0,54.0,223974.0,19158.0,11.0
2840.0,240332.0,6828.0,54.0,224013.0,19159.0,9.0
2049.0,241149.0,6802.0,54.0,224038.0,19160.0,4.0
1481.0,241742.0,6777.0,54.0,224061.0,19162.0,4.0
1087.0,242152.0,6761.0,54.0,224077.0,19162.0,1.0
775.0,242477.0,6748.0,54.0,224089.0,19163.0,1.0
551.0,242709.0,6740.0,54.0,224096.0,19164.0,0.0
391.0,242873.0,6736.0,54.0,224100.0,19164.0,0.0
284.0,242983.0,6733.0,54.0,224103.0,19164.0,0.0
205.0,243064.0,6731.0,54.0,224105.0,19164.0,1.0
138.0,243132.0,6730.0,54.0,224105.0,19165.0,0.0
98.0,243172.0,6730.0,54.0,224105.0,19165.0,0.0
72.0,243198.0,6730.0,54.0,224105.0,19165.0,0.0
47.0,243223.0,6730.0,54.0,224105.0,19165.0,12857.0
31.0,117876.0,132093.0,54.0,111599.0,6308.0,1219.0
37.0,99717.0,150246.0,55.0,94665.0,5089.0,1043.0
51.0,83718.0,166231.0,55.0,79723.0,4046.0,833.0
71.0,70171.0,179758.0,55.0,67029.0,3213.0,705.0
100.0,58586.0,191314.0,56.0,56178.0,2508.0,522.0
136.0,48823.0,201041.0,57.0,46973.0,1986.0,424.0
176.0,40518.0,209306.0,58.0,39132.0,1562.0,328.0
231.0,33532.0,216237.0,58.0,32529.0,1234.0,280.0
292.0,27524.0,222184.0,58.0,26860.0,956.0,225.0
377.0,22406.0,227217.0,58.0,22052.0,731.0,166.0
485.0,18104.0,231411.0,58.0,18020.0,569.0,134.0
596.0,14486.0,234918.0,58.0,14647.0,435.0,94.0
727.0,11419.0,237854.0,58.0,11801.0,345.0,85.0
881.0,8901.0,240218.0,58.0,9522.0,260.0,63.0
1017.0,6901.0,242082.0,58.0,7715.0,203.0,53.0
1163.0,5344.0,243493.0,59.0,6357.0,150.0,37.0
1343.0,4112.0,244545.0,59.0,5342.0,113.0,28.0
1519.0,3169.0,245312.0,59.0,4601.0,87.0,27.0
1716.0,2413.0,245871.0,60.0,4069.0,60.0,9.0
1924.0,1905.0,246171.0,60.0,3776.0,53.0,7.0
2158.0,1603.0,246239.0,60.0,3715.0,46.0,11.0
2396.0,1408.0,246196.0,62.0,3767.0,37.0,9.0
2602.0,1329.0,246069.0,62.0,3903.0,28.0,8.0
2833.0,1343.0,245824.0,63.0,4152.0,24.0,6.0
3097.0,1401.0,245502.0,64.0,4480.0,18.0,6.0
3362.0,1504.0,245134.0,66.0,4848.0,18.0,7.0
3601.0,1657.0,244742.0,67.0,5245.0,13.0,11.0
3862.0,1848.0,244290.0,70.0,5694.0,16.0,6.0
4165.0,2080.0,243755.0,72.0,6233.0,12.0,9.0
4404.0,2348.0,243248.0,74.0,6737.0,15.0,5.0
4629.0,2674.0,242697.0,76.0,7291.0,12.0,5.0
4896.0,3029.0,242075.0,78.0,7912.0,13.0,5.0
5191.0,3380.0,241429.0,81.0,8559.0,12.0,9.0
5476.0,3785.0,240739.0,82.0,9244.0,17.0,5.0
5746.0,4214.0,240040.0,86.0,9942.0,18.0,6.0
6076.0,4661.0,239263.0,88.0,10719.0,18.0,11.0
6410.0,5120.0,238470.0,93.0,11507.0,23.0,16.0
6705.0,5612.0,237683.0,98.0,12292.0,25.0,27.0
6960.0,6173.0,236867.0,101.0,13093.0,40.0,15.0
7292.0,6705.0,236003.0,104.0,13952.0,45.0,26.0
7571.0,7272.0,235157.0,108.0,14800.0,43.0,28.0
7846.0,7888.0,234266.0,110.0,15679.0,55.0,42.0
8179.0,8520.0,233301.0,114.0,16642.0,57.0,42.0
8363.0,9190.0,232447.0,118.0,17488.0,65.0,44.0
8634.0,9860.0,231506.0,120.0,18431.0,63.0,45.0
8861.0,10601.0,230538.0,121.0,19380.0,82.0,45.0
9114.0,11354.0,229532.0,122.0,20389.0,79.0,51.0
9393.0,12086.0,228521.0,124.0,21383.0,96.0,53.0
9720.0,12841.0,227439.0,128.0,22464.0,97.0,47.0
9966.0,13620.0,226414.0,133.0,23486.0,100.0,62.0
10218.0,14358.0,225424.0,137.0,24462.0,114.0,65.0
