alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5050.0,0.0,4950.0,1.0,2516.0,2534.0,1762.0
5782.0,0.0,4218.0,6.0,3980.0,1802.0,1128.0
6370.0,0.0,3630.0,14.0,4878.0,1492.0,866.0
6915.0,0.0,3085.0,17.0,5607.0,1308.0,754.0
7427.0,0.0,2573.0,21.0,6269.0,1158.0,708.0
7810.0,0.0,2190.0,23.0,6802.0,1008.0,618.0
8141.0,0.0,1859.0,25.0,7253.0,888.0,519.0
8415.0,0.0,1585.0,26.0,7550.0,865.0,471.0
8649.0,0.0,1351.0,26.0,7851.0,798.0,430.0
8848.0,0.0,1152.0,27.0,8070.0,778.0,446.0
4673.0,4339.0,988.0,28.0,8284.0,728.0,190.0
3573.0,5585.0,842.0,30.0,8418.0,740.0,95.0
3042.0,6250.0,708.0,32.0,8531.0,761.0,55.0
2580.0,6802.0,618.0,32.0,8610.0,772.0,40.0
2140.0,7319.0,541.0,32.0,8681.0,778.0,23.0
1777.0,7742.0,481.0,32.0,8736.0,783.0,17.0
1484.0,8083.0,433.0,32.0,8781.0,786.0,10.0
1250.0,8352.0,398.0,33.0,8814.0,788.0,5.0
1035.0,8602.0,363.0,33.0,8846.0,791.0,4.0
863.0,8806.0,331.0,33.0,8878.0,791.0,2.0
707.0,8978.0,315.0,33.0,8892.0,793.0,3.0
554.0,9143.0,303.0,33.0,8901.0,796.0,3.0
440.0,9270.0,290.0,33.0,8913.0,797.0,0.0
347.0,9366.0,287.0,33.0,8916.0,797.0,0.0
277.0,9443.0,280.0,33.0,8923.0,797.0,0.0
218.0,9505.0,277.0,33.0,8926.0,797.0,0.0
168.0,9558.0,274.0,33.0,8929.0,797.0,0.0
133.0,9595.0,272.0,33.0,8931.0,797.0,0.0
98.0,9631.0,271.0,33.0,8932.0,797.0,0.0
70.0,9660.0,270.0,33.0,8933.0,797.0,0.0
47.0,9683.0,270.0,33.0,8933.0,797.0,0.0
37.0,9693.0,270.0,33.0,8933.0,797.0,0.0
22.0,9708.0,270.0,33.0,8933.0,797.0,0.0
17.0,9713.0,270.0,33.0,8933.0,797.0,0.0
11.0,9719.0,270.0,33.0,8933.0,797.0,0.0
8.0,9722.0,270.0,33.0,8933.0,797.0,0.0
4.0,9726.0,270.0,33.0,8933.0,797.0,0.0
2.0,9728.0,270.0,33.0,8933.0,797.0,0.0
1.0,9729.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
0.0,9730.0,270.0,33.0,8933.0,797.0,0.0
