alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5075.0,0.0,4925.0,1.0,2526.0,2549.0,1756.0
5830.0,0.0,4170.0,12.0,4039.0,1791.0,1126.0
6446.0,0.0,3554.0,16.0,4985.0,1461.0,830.0
7005.0,0.0,2995.0,20.0,5736.0,1269.0,796.0
7462.0,0.0,2538.0,23.0,6349.0,1113.0,668.0
7853.0,0.0,2147.0,24.0,6908.0,945.0,543.0
8182.0,0.0,1818.0,24.0,7312.0,870.0,465.0
8472.0,0.0,1528.0,25.0,7659.0,813.0,439.0
8724.0,0.0,1276.0,25.0,7990.0,734.0,416.0
8920.0,0.0,1080.0,26.0,8230.0,690.0,372.0
4758.0,4335.0,907.0,27.0,8477.0,616.0,134.0
4266.0,4962.0,772.0,29.0,8612.0,616.0,76.0
3877.0,5473.0,650.0,29.0,8730.0,620.0,445.0
3518.0,1606.0,4876.0,29.0,4897.0,227.0,145.0
3787.0,1376.0,4837.0,31.0,5059.0,104.0,63.0
4163.0,1174.0,4663.0,33.0,5284.0,53.0,30.0
4553.0,974.0,4473.0,34.0,5496.0,31.0,20.0
4372.0,1419.0,4209.0,36.0,5766.0,25.0,16.0
4670.0,1410.0,3920.0,36.0,6063.0,17.0,9.0
5005.0,1383.0,3612.0,37.0,6370.0,18.0,14.0
5322.0,751.0,3927.0,38.0,6063.0,10.0,11.0
5764.0,603.0,3633.0,38.0,6358.0,9.0,10.0
6167.0,529.0,3304.0,40.0,6691.0,5.0,8.0
6499.0,458.0,3043.0,41.0,6952.0,5.0,9.0
6275.0,988.0,2737.0,41.0,7259.0,4.0,8.0
6062.0,1447.0,2491.0,41.0,7505.0,4.0,6.0
5847.0,1903.0,2250.0,42.0,7744.0,6.0,7.0
5612.0,1810.0,2578.0,42.0,7417.0,5.0,9.0
5446.0,1694.0,2860.0,44.0,7136.0,4.0,8.0
5377.0,1593.0,3030.0,45.0,6966.0,4.0,7.0
5388.0,1451.0,3161.0,46.0,6836.0,3.0,9.0
5205.0,1571.0,3224.0,46.0,6770.0,6.0,6.0
5120.0,1658.0,3222.0,46.0,6772.0,6.0,5.0
