alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4996.0,0.0,5004.0,1.0,2489.0,2507.0,1666.0
5747.0,0.0,4253.0,13.0,3990.0,1757.0,1019.0
6400.0,0.0,3600.0,19.0,5008.0,1392.0,790.0
6968.0,0.0,3032.0,21.0,5730.0,1238.0,693.0
7438.0,0.0,2562.0,26.0,6337.0,1101.0,629.0
7815.0,0.0,2185.0,27.0,6817.0,998.0,558.0
8136.0,0.0,1864.0,29.0,7234.0,902.0,525.0
8459.0,0.0,1541.0,29.0,7648.0,811.0,465.0
8702.0,0.0,1298.0,30.0,7940.0,762.0,460.0
8894.0,0.0,1106.0,32.0,8160.0,734.0,442.0
4807.0,4256.0,937.0,32.0,8365.0,698.0,165.0
4335.0,4884.0,781.0,34.0,8532.0,687.0,88.0
3895.0,5427.0,678.0,34.0,8617.0,705.0,69.0
3524.0,5901.0,575.0,34.0,8737.0,688.0,54.0
3222.0,6293.0,485.0,35.0,8829.0,686.0,32.0
2991.0,6590.0,419.0,35.0,8895.0,686.0,18.0
2784.0,6844.0,372.0,35.0,8946.0,682.0,10.0
2548.0,7116.0,336.0,35.0,8980.0,684.0,6.0
2390.0,7318.0,292.0,35.0,9024.0,684.0,2.0
2260.0,7477.0,263.0,35.0,9051.0,686.0,2.0
1598.0,8173.0,229.0,35.0,9083.0,688.0,2.0
1403.0,8395.0,202.0,36.0,9108.0,690.0,1.0
1251.0,8571.0,178.0,36.0,9133.0,689.0,0.0
1111.0,8726.0,163.0,36.0,9148.0,689.0,0.0
985.0,8862.0,153.0,36.0,9158.0,689.0,0.0
878.0,8979.0,143.0,36.0,9168.0,689.0,0.0
789.0,9075.0,136.0,36.0,9175.0,689.0,1.0
726.0,9143.0,131.0,36.0,9179.0,690.0,0.0
663.0,9209.0,128.0,36.0,9182.0,690.0,0.0
620.0,9256.0,124.0,36.0,9186.0,690.0,0.0
441.0,9435.0,124.0,36.0,9186.0,690.0,0.0
374.0,9504.0,122.0,36.0,9188.0,690.0,0.0
327.0,9552.0,121.0,36.0,9189.0,690.0,0.0
279.0,9601.0,120.0,36.0,9190.0,690.0,0.0
252.0,9628.0,120.0,36.0,9190.0,690.0,0.0
217.0,9663.0,120.0,36.0,9190.0,690.0,0.0
195.0,9685.0,120.0,36.0,9190.0,690.0,0.0
178.0,9703.0,119.0,36.0,9191.0,690.0,0.0
165.0,9716.0,119.0,36.0,9191.0,690.0,0.0
