alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4947.0,0.0,5053.0,1.0,2491.0,2456.0,1774.0
5691.0,0.0,4309.0,14.0,3961.0,1730.0,1002.0
6321.0,0.0,3679.0,20.0,4871.0,1450.0,823.0
6860.0,0.0,3140.0,21.0,5611.0,1249.0,688.0
7323.0,0.0,2677.0,24.0,6172.0,1151.0,627.0
7727.0,0.0,2273.0,26.0,6693.0,1034.0,555.0
8085.0,0.0,1915.0,27.0,7114.0,971.0,512.0
8358.0,0.0,1642.0,29.0,7423.0,935.0,520.0
8607.0,0.0,1393.0,30.0,7722.0,885.0,459.0
8805.0,0.0,1195.0,32.0,7939.0,866.0,484.0
4768.0,4233.0,999.0,34.0,8143.0,858.0,226.0
4299.0,4846.0,855.0,34.0,8281.0,864.0,132.0
3868.0,5396.0,736.0,34.0,8382.0,882.0,102.0
3538.0,5836.0,626.0,34.0,8500.0,874.0,72.0
3237.0,6231.0,532.0,34.0,8566.0,902.0,50.0
2392.0,7164.0,444.0,34.0,8650.0,906.0,32.0
2048.0,7566.0,386.0,34.0,8706.0,908.0,23.0
1802.0,7857.0,341.0,35.0,8750.0,909.0,13.0
1560.0,8138.0,302.0,35.0,8788.0,910.0,12.0
1379.0,8354.0,267.0,35.0,8823.0,910.0,9.0
1094.0,8660.0,246.0,35.0,8843.0,911.0,4.0
923.0,8852.0,225.0,35.0,8868.0,907.0,5.0
791.0,8998.0,211.0,35.0,8877.0,912.0,4.0
646.0,9154.0,200.0,35.0,8890.0,910.0,4.0
535.0,9274.0,191.0,35.0,8897.0,912.0,4.0
403.0,9414.0,183.0,35.0,8907.0,910.0,1.0
325.0,9497.0,178.0,35.0,8911.0,911.0,1.0
261.0,9563.0,176.0,35.0,8914.0,910.0,1.0
213.0,9613.0,174.0,35.0,8915.0,911.0,1.0
166.0,9663.0,171.0,35.0,8919.0,910.0,0.0
129.0,9701.0,170.0,35.0,8920.0,910.0,0.0
104.0,9727.0,169.0,35.0,8921.0,910.0,0.0
82.0,9750.0,168.0,35.0,8922.0,910.0,0.0
65.0,9767.0,168.0,35.0,8922.0,910.0,0.0
50.0,9782.0,168.0,35.0,8922.0,910.0,0.0
37.0,9795.0,168.0,35.0,8922.0,910.0,0.0
24.0,9808.0,168.0,35.0,8922.0,910.0,0.0
17.0,9815.0,168.0,35.0,8922.0,910.0,0.0
14.0,9818.0,168.0,35.0,8922.0,910.0,0.0
8.0,9824.0,168.0,35.0,8922.0,910.0,543.0
6.0,5593.0,4401.0,35.0,5232.0,367.0,51.0
6.0,4982.0,5012.0,35.0,4672.0,316.0,49.0
6.0,4433.0,5561.0,35.0,4172.0,267.0,31.0
4.0,3995.0,6001.0,35.0,3763.0,236.0,36.0
7.0,3600.0,6393.0,35.0,3407.0,200.0,58.0
11.0,2667.0,7322.0,35.0,2536.0,142.0,32.0
11.0,2265.0,7724.0,35.0,2166.0,110.0,20.0
