alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4971.0,0.0,5029.0,1.0,2456.0,2515.0,1712.0
5734.0,0.0,4266.0,16.0,3939.0,1795.0,1094.0
6366.0,0.0,3634.0,23.0,4935.0,1431.0,832.0
6934.0,0.0,3066.0,27.0,5707.0,1227.0,681.0
7405.0,0.0,2595.0,28.0,6311.0,1094.0,619.0
7809.0,0.0,2191.0,30.0,6816.0,993.0,568.0
8127.0,0.0,1873.0,30.0,7230.0,897.0,471.0
8416.0,0.0,1584.0,32.0,7554.0,862.0,461.0
8613.0,0.0,1387.0,32.0,7796.0,817.0,452.0
8812.0,0.0,1188.0,32.0,8049.0,763.0,433.0
4700.0,4269.0,1031.0,32.0,8239.0,730.0,178.0
4235.0,4884.0,881.0,32.0,8395.0,724.0,106.0
3848.0,5402.0,750.0,32.0,8516.0,734.0,52.0
3498.0,5868.0,634.0,33.0,8632.0,734.0,34.0
3195.0,6263.0,542.0,33.0,8720.0,738.0,22.0
2935.0,6606.0,459.0,33.0,8803.0,738.0,13.0
2731.0,6870.0,399.0,33.0,8854.0,747.0,11.0
1971.0,7689.0,340.0,33.0,8912.0,748.0,7.0
1746.0,7968.0,286.0,33.0,8963.0,751.0,3.0
1538.0,8217.0,245.0,33.0,9005.0,750.0,5.0
1348.0,8425.0,227.0,33.0,9020.0,753.0,3.0
1184.0,8606.0,210.0,33.0,9036.0,754.0,4.0
1037.0,8765.0,198.0,33.0,9048.0,754.0,0.0
917.0,8898.0,185.0,33.0,9061.0,754.0,0.0
702.0,9123.0,175.0,33.0,9071.0,754.0,1.0
591.0,9243.0,166.0,33.0,9079.0,755.0,2.0
495.0,9345.0,160.0,33.0,9083.0,757.0,1.0
416.0,9428.0,156.0,33.0,9088.0,756.0,0.0
337.0,9509.0,154.0,33.0,9090.0,756.0,0.0
277.0,9570.0,153.0,33.0,9091.0,756.0,456.0
237.0,5343.0,4420.0,33.0,5280.0,300.0,61.0
309.0,4773.0,4918.0,34.0,4839.0,243.0,38.0
393.0,4290.0,5317.0,34.0,4478.0,205.0,32.0
494.0,3852.0,5654.0,35.0,4173.0,173.0,18.0
633.0,3487.0,5880.0,35.0,3963.0,157.0,18.0
814.0,3166.0,6020.0,36.0,3841.0,139.0,13.0
1047.0,2913.0,6040.0,37.0,3832.0,128.0,45.0
1278.0,2109.0,6613.0,38.0,3304.0,83.0,15.0
1606.0,1835.0,6559.0,39.0,3371.0,70.0,15.0
1963.0,1591.0,6446.0,39.0,3497.0,57.0,16.0
2389.0,1391.0,6220.0,40.0,3731.0,49.0,14.0
2687.0,1313.0,6000.0,41.0,3963.0,37.0,9.0
3050.0,1252.0,5698.0,41.0,4268.0,34.0,8.0
3442.0,1233.0,5325.0,42.0,4647.0,28.0,14.0
3762.0,1143.0,5095.0,42.0,4879.0,26.0,12.0
4075.0,1198.0,4727.0,42.0,5253.0,20.0,14.0
4418.0,1292.0,4290.0,42.0,5694.0,16.0,13.0
4702.0,1406.0,3892.0,44.0,6093.0,15.0,17.0
4849.0,1610.0,3541.0,45.0,6443.0,16.0,18.0
4973.0,1870.0,3157.0,46.0,6825.0,18.0,16.0
4985.0,2209.0,2806.0,47.0,7180.0,14.0,19.0
4969.0,2536.0,2495.0,47.0,7486.0,19.0,15.0
4864.0,2923.0,2213.0,47.0,7771.0,16.0,14.0
4645.0,3383.0,1972.0,48.0,8008.0,20.0,20.0
4480.0,3789.0,1731.0,49.0,8249.0,20.0,18.0
4188.0,4267.0,1545.0,50.0,8423.0,32.0,20.0
3852.0,4817.0,1331.0,51.0,8637.0,32.0,16.0
3503.0,5333.0,1164.0,51.0,8802.0,34.0,14.0
3186.0,5802.0,1012.0,51.0,8960.0,28.0,11.0
2814.0,6306.0,880.0,51.0,9087.0,33.0,10.0
2460.0,6755.0,785.0,51.0,9182.0,33.0,6.0
2132.0,7070.0,798.0,51.0,9169.0,33.0,5.0
1854.0,7345.0,801.0,51.0,9165.0,34.0,5.0
1617.0,7544.0,839.0,51.0,9128.0,33.0,3.0
