alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4887.0,0.0,5113.0,1.0,2399.0,2488.0,1632.0
5672.0,0.0,4328.0,14.0,3874.0,1798.0,1048.0
6308.0,0.0,3692.0,18.0,4812.0,1496.0,787.0
6824.0,0.0,3176.0,25.0,5541.0,1283.0,673.0
7265.0,0.0,2735.0,27.0,6097.0,1168.0,645.0
7693.0,0.0,2307.0,29.0,6652.0,1041.0,572.0
8012.0,0.0,1988.0,29.0,7039.0,973.0,513.0
8313.0,0.0,1687.0,31.0,7419.0,894.0,485.0
8565.0,0.0,1435.0,31.0,7708.0,857.0,455.0
8787.0,0.0,1213.0,31.0,7989.0,798.0,385.0
4787.0,4172.0,1041.0,31.0,8222.0,737.0,137.0
4248.0,4851.0,901.0,32.0,8359.0,740.0,87.0
3855.0,5375.0,770.0,32.0,8485.0,745.0,59.0
3553.0,5790.0,657.0,32.0,8573.0,770.0,51.0
3290.0,6149.0,561.0,33.0,8670.0,769.0,521.0
2993.0,2343.0,4664.0,33.0,5046.0,290.0,155.0
3384.0,1933.0,4683.0,34.0,5142.0,175.0,62.0
3212.0,2239.0,4549.0,39.0,5322.0,129.0,49.0
3545.0,2120.0,4335.0,40.0,5577.0,88.0,24.0
3885.0,2037.0,4078.0,42.0,5852.0,70.0,32.0
4256.0,1887.0,3857.0,43.0,6097.0,46.0,19.0
4655.0,1795.0,3550.0,43.0,6417.0,33.0,16.0
5013.0,1119.0,3868.0,44.0,6109.0,23.0,16.0
5500.0,956.0,3544.0,44.0,6443.0,13.0,11.0
5799.0,912.0,3289.0,46.0,6701.0,10.0,8.0
6218.0,801.0,2981.0,46.0,7011.0,8.0,8.0
6092.0,1203.0,2705.0,47.0,7285.0,10.0,7.0
5871.0,1639.0,2490.0,47.0,7501.0,9.0,8.0
5725.0,2045.0,2230.0,48.0,7761.0,9.0,7.0
5527.0,2355.0,2118.0,48.0,7874.0,8.0,7.0
5322.0,2744.0,1934.0,49.0,8057.0,9.0,10.0
5096.0,2671.0,2233.0,51.0,7762.0,5.0,6.0
4984.0,2510.0,2506.0,52.0,7489.0,5.0,6.0
4707.0,2593.0,2700.0,52.0,7295.0,5.0,7.0
4583.0,2592.0,2825.0,52.0,7171.0,4.0,7.0
4402.0,2660.0,2938.0,52.0,7059.0,3.0,6.0
4365.0,2609.0,3026.0,52.0,6971.0,3.0,7.0
4415.0,2576.0,3009.0,52.0,6987.0,4.0,7.0
4447.0,2370.0,3183.0,53.0,6814.0,3.0,8.0
4539.0,2189.0,3272.0,54.0,6723.0,5.0,8.0
4645.0,1978.0,3377.0,54.0,6620.0,3.0,9.0
4793.0,1839.0,3368.0,54.0,6626.0,6.0,10.0
4937.0,1770.0,3293.0,55.0,6703.0,4.0,11.0
5035.0,1723.0,3242.0,55.0,6751.0,7.0,9.0
5080.0,1790.0,3130.0,55.0,6866.0,4.0,8.0
5173.0,1818.0,3009.0,56.0,6985.0,6.0,7.0
5229.0,1908.0,2863.0,56.0,7134.0,3.0,7.0
5262.0,2000.0,2738.0,57.0,7256.0,6.0,9.0
5212.0,2064.0,2724.0,57.0,7273.0,3.0,11.0
5172.0,2077.0,2751.0,59.0,7241.0,8.0,9.0
5147.0,2144.0,2709.0,59.0,7286.0,5.0,9.0
5091.0,2203.0,2706.0,60.0,7288.0,6.0,7.0
5004.0,2257.0,2739.0,61.0,7252.0,9.0,7.0
4930.0,2317.0,2753.0,61.0,7241.0,6.0,11.0
4840.0,2383.0,2777.0,61.0,7212.0,11.0,7.0
4736.0,2449.0,2815.0,62.0,7177.0,8.0,8.0
4633.0,2501.0,2866.0,62.0,7126.0,8.0,10.0
