alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4996.0,0.0,5004.0,1.0,2475.0,2521.0,1704.0
5738.0,0.0,4262.0,13.0,3929.0,1809.0,1061.0
6369.0,0.0,3631.0,18.0,4879.0,1490.0,839.0
6910.0,0.0,3090.0,19.0,5617.0,1293.0,731.0
7379.0,0.0,2621.0,21.0,6233.0,1146.0,644.0
7790.0,0.0,2210.0,26.0,6780.0,1010.0,558.0
8120.0,0.0,1880.0,30.0,7176.0,944.0,498.0
8410.0,0.0,1590.0,31.0,7570.0,840.0,474.0
8613.0,0.0,1387.0,33.0,7873.0,740.0,351.0
8818.0,0.0,1182.0,34.0,8121.0,697.0,321.0
4732.0,4276.0,992.0,34.0,8348.0,660.0,119.0
4278.0,4894.0,828.0,34.0,8501.0,671.0,79.0
3871.0,5409.0,720.0,34.0,8614.0,666.0,48.0
3532.0,5859.0,609.0,34.0,8707.0,684.0,32.0
3237.0,6255.0,508.0,34.0,8808.0,684.0,27.0
2983.0,6595.0,422.0,34.0,8889.0,689.0,22.0
2769.0,6871.0,360.0,34.0,8947.0,693.0,10.0
2010.0,7684.0,306.0,34.0,8997.0,697.0,7.0
1776.0,7950.0,274.0,34.0,9030.0,696.0,3.0
1546.0,8216.0,238.0,34.0,9063.0,699.0,0.0
1339.0,8444.0,217.0,34.0,9084.0,699.0,1.0
1177.0,8637.0,186.0,35.0,9114.0,700.0,0.0
1044.0,8784.0,172.0,35.0,9128.0,700.0,0.0
923.0,8920.0,157.0,35.0,9143.0,700.0,1.0
692.0,9161.0,147.0,35.0,9152.0,701.0,0.0
577.0,9279.0,144.0,35.0,9155.0,701.0,0.0
486.0,9375.0,139.0,35.0,9160.0,701.0,0.0
399.0,9463.0,138.0,35.0,9161.0,701.0,0.0
342.0,9521.0,137.0,35.0,9162.0,701.0,0.0
287.0,9577.0,136.0,35.0,9163.0,701.0,0.0
251.0,9615.0,134.0,35.0,9165.0,701.0,0.0
180.0,9688.0,132.0,35.0,9167.0,701.0,1.0
149.0,9721.0,130.0,35.0,9168.0,702.0,1.0
124.0,9747.0,129.0,35.0,9168.0,703.0,1.0
100.0,9771.0,129.0,35.0,9169.0,702.0,1.0
83.0,9788.0,129.0,35.0,9168.0,703.0,1.0
69.0,9803.0,128.0,35.0,9170.0,702.0,1.0
59.0,9813.0,128.0,35.0,9169.0,703.0,1.0
47.0,9825.0,128.0,35.0,9170.0,702.0,1.0
36.0,9836.0,128.0,35.0,9169.0,703.0,1.0
25.0,9847.0,128.0,35.0,9170.0,702.0,1.0
20.0,9852.0,128.0,35.0,9169.0,703.0,1.0
14.0,9858.0,128.0,35.0,9170.0,702.0,0.0
12.0,9860.0,128.0,35.0,9170.0,702.0,0.0
10.0,9862.0,128.0,35.0,9170.0,702.0,0.0
6.0,9866.0,128.0,35.0,9170.0,702.0,0.0
5.0,9867.0,128.0,35.0,9170.0,702.0,0.0
4.0,9868.0,128.0,35.0,9170.0,702.0,0.0
2.0,9870.0,128.0,35.0,9170.0,702.0,0.0
2.0,9870.0,128.0,35.0,9170.0,702.0,441.0
2.0,5594.0,4404.0,35.0,5335.0,261.0,35.0
1.0,4977.0,5022.0,35.0,4752.0,226.0,33.0
1.0,4462.0,5537.0,35.0,4270.0,193.0,25.0
2.0,4012.0,5986.0,35.0,3846.0,168.0,31.0
3.0,3616.0,6381.0,35.0,3482.0,137.0,16.0
4.0,3276.0,6720.0,35.0,3159.0,121.0,15.0
6.0,3000.0,6994.0,35.0,2900.0,106.0,42.0
7.0,2188.0,7805.0,35.0,2131.0,64.0,12.0
9.0,1922.0,8069.0,35.0,1879.0,52.0,10.0
11.0,1656.0,8333.0,35.0,1625.0,42.0,6.0
14.0,1428.0,8558.0,35.0,1406.0,36.0,5.0
19.0,1235.0,8746.0,35.0,1223.0,31.0,6.0
22.0,1088.0,8890.0,35.0,1085.0,25.0,2.0
25.0,953.0,9022.0,36.0,955.0,23.0,8.0
25.0,713.0,9262.0,36.0,723.0,15.0,2.0
30.0,596.0,9374.0,36.0,613.0,13.0,5.0
32.0,502.0,9466.0,36.0,526.0,8.0,2.0
43.0,416.0,9541.0,36.0,453.0,6.0,2.0
52.0,360.0,9588.0,36.0,408.0,4.0,0.0
60.0,306.0,9634.0,36.0,362.0,4.0,1.0
71.0,271.0,9658.0,36.0,339.0,3.0,1.0
82.0,203.0,9715.0,36.0,283.0,2.0,0.0
95.0,173.0,9732.0,36.0,266.0,2.0,1.0
104.0,151.0,9745.0,36.0,254.0,1.0,0.0
119.0,128.0,9753.0,36.0,246.0,1.0,0.0
129.0,117.0,9754.0,36.0,245.0,1.0,0.0
140.0,106.0,9754.0,36.0,245.0,1.0,0.0
157.0,109.0,9734.0,36.0,265.0,1.0,0.0
172.0,108.0,9720.0,36.0,279.0,1.0,0.0
185.0,107.0,9708.0,36.0,291.0,1.0,0.0
185.0,110.0,9705.0,36.0,294.0,1.0,1.0
207.0,121.0,9672.0,36.0,328.0,0.0,0.0
210.0,131.0,9659.0,36.0,341.0,0.0,0.0
229.0,142.0,9629.0,36.0,371.0,0.0,0.0
240.0,156.0,9604.0,36.0,396.0,0.0,0.0
259.0,168.0,9573.0,37.0,427.0,0.0,0.0
277.0,182.0,9541.0,38.0,459.0,0.0,0.0
281.0,211.0,9508.0,38.0,492.0,0.0,0.0
298.0,235.0,9467.0,38.0,533.0,0.0,0.0
319.0,258.0,9423.0,38.0,577.0,0.0,0.0
343.0,272.0,9385.0,38.0,615.0,0.0,0.0
344.0,309.0,9347.0,38.0,653.0,0.0,0.0
374.0,328.0,9298.0,38.0,702.0,0.0,0.0
389.0,360.0,9251.0,39.0,749.0,0.0,0.0
410.0,387.0,9203.0,39.0,797.0,0.0,0.0
419.0,422.0,9159.0,39.0,841.0,0.0,0.0
440.0,455.0,9105.0,39.0,895.0,0.0,0.0
465.0,488.0,9047.0,39.0,953.0,0.0,0.0
478.0,531.0,8991.0,40.0,1009.0,0.0,1.0
490.0,575.0,8935.0,41.0,1064.0,1.0,1.0
514.0,613.0,8873.0,41.0,1127.0,0.0,1.0
539.0,651.0,8810.0,42.0,1189.0,1.0,1.0
547.0,697.0,8756.0,42.0,1244.0,0.0,3.0
564.0,742.0,8694.0,42.0,1303.0,3.0,2.0
571.0,784.0,8645.0,43.0,1354.0,1.0,2.0
594.0,823.0,8583.0,43.0,1416.0,1.0,4.0
612.0,870.0,8518.0,43.0,1479.0,3.0,3.0
624.0,918.0,8458.0,44.0,1540.0,2.0,4.0
648.0,963.0,8389.0,45.0,1609.0,2.0,5.0
687.0,1011.0,8302.0,46.0,1695.0,3.0,7.0
716.0,1064.0,8220.0,46.0,1776.0,4.0,6.0
735.0,1118.0,8147.0,46.0,1847.0,6.0,4.0
786.0,1163.0,8051.0,47.0,1947.0,2.0,8.0
821.0,1217.0,7962.0,47.0,2030.0,8.0,5.0
855.0,1267.0,7878.0,47.0,2119.0,3.0,7.0
871.0,1318.0,7811.0,48.0,2183.0,6.0,7.0
884.0,1370.0,7746.0,48.0,2247.0,7.0,9.0
927.0,1415.0,7658.0,48.0,2334.0,8.0,7.0
971.0,1470.0,7559.0,48.0,2434.0,7.0,7.0
970.0,1539.0,7491.0,48.0,2499.0,10.0,4.0
997.0,1605.0,7398.0,48.0,2596.0,6.0,9.0
1024.0,1658.0,7318.0,48.0,2671.0,11.0,9.0
1038.0,1736.0,7226.0,48.0,2764.0,10.0,7.0
1036.0,1819.0,7145.0,48.0,2844.0,11.0,9.0
1047.0,1886.0,7067.0,48.0,2921.0,12.0,11.0
1096.0,1940.0,6964.0,49.0,3021.0,15.0,9.0
1135.0,1999.0,6866.0,49.0,3124.0,10.0,9.0
1145.0,2067.0,6788.0,50.0,3199.0,13.0,15.0
1154.0,2147.0,6699.0,50.0,3283.0,18.0,10.0
1192.0,2198.0,6610.0,51.0,3376.0,14.0,11.0
1206.0,2284.0,6510.0,51.0,3471.0,19.0,13.0
1240.0,2337.0,6423.0,52.0,3563.0,14.0,11.0
1247.0,2415.0,6338.0,55.0,3649.0,13.0,14.0
1278.0,2472.0,6250.0,55.0,3733.0,17.0,14.0
1308.0,2537.0,6155.0,55.0,3826.0,19.0,10.0
1328.0,2619.0,6053.0,56.0,3934.0,13.0,11.0
1346.0,2702.0,5952.0,59.0,4030.0,18.0,14.0
1353.0,2778.0,5869.0,60.0,4115.0,16.0,13.0
1369.0,2849.0,5782.0,62.0,4199.0,19.0,8.0
1361.0,2918.0,5721.0,62.0,4266.0,13.0,9.0
1377.0,2990.0,5633.0,65.0,4345.0,22.0,8.0
1398.0,3065.0,5537.0,65.0,4447.0,16.0,8.0
1410.0,3128.0,5462.0,65.0,4518.0,20.0,5.0
1413.0,3188.0,5399.0,65.0,4580.0,21.0,4.0
1429.0,3266.0,5305.0,67.0,4674.0,21.0,4.0
1450.0,3351.0,5199.0,67.0,4782.0,19.0,5.0
1459.0,3430.0,5111.0,67.0,4867.0,22.0,4.0
1480.0,3487.0,5033.0,69.0,4947.0,20.0,3.0
1477.0,3584.0,4939.0,69.0,5040.0,21.0,3.0
1503.0,3632.0,4865.0,69.0,5115.0,20.0,2.0
1533.0,3698.0,4769.0,70.0,5211.0,20.0,3.0
1529.0,3772.0,4699.0,73.0,5282.0,19.0,2.0
1530.0,3854.0,4616.0,74.0,5365.0,19.0,3.0
1515.0,3920.0,4565.0,76.0,5415.0,20.0,3.0
1496.0,4025.0,4479.0,77.0,5502.0,19.0,3.0
1486.0,4113.0,4401.0,82.0,5579.0,20.0,2.0
1478.0,4203.0,4319.0,83.0,5663.0,18.0,3.0
1434.0,4305.0,4261.0,84.0,5720.0,19.0,2.0
1399.0,4395.0,4206.0,86.0,5777.0,17.0,3.0
1365.0,4460.0,4175.0,87.0,5807.0,18.0,3.0
1295.0,4549.0,4156.0,87.0,5827.0,17.0,5.0
1259.0,4624.0,4117.0,87.0,5865.0,18.0,5.0
1215.0,4680.0,4105.0,88.0,5878.0,17.0,5.0
1200.0,4709.0,4091.0,91.0,5893.0,16.0,8.0
1152.0,4771.0,4077.0,92.0,5903.0,20.0,6.0
1137.0,4845.0,4018.0,92.0,5962.0,20.0,6.0
1102.0,4911.0,3987.0,93.0,5993.0,20.0,8.0
1083.0,4930.0,3987.0,94.0,5991.0,22.0,12.0
1049.0,4945.0,4006.0,95.0,5970.0,24.0,13.0
1032.0,4981.0,3987.0,96.0,5990.0,23.0,13.0
1029.0,4980.0,3991.0,98.0,5985.0,24.0,11.0
997.0,4997.0,4006.0,99.0,5973.0,21.0,13.0
965.0,5006.0,4029.0,100.0,5945.0,26.0,12.0
932.0,5027.0,4041.0,100.0,5935.0,24.0,11.0
913.0,5032.0,4055.0,102.0,5918.0,27.0,17.0
850.0,5044.0,4106.0,103.0,5866.0,28.0,9.0
813.0,5033.0,4154.0,103.0,5817.0,29.0,9.0
776.0,5021.0,4203.0,104.0,5769.0,28.0,15.0
737.0,4994.0,4269.0,104.0,5698.0,33.0,8.0
683.0,4974.0,4343.0,105.0,5624.0,33.0,10.0
635.0,4960.0,4405.0,105.0,5560.0,35.0,12.0
604.0,4923.0,4473.0,106.0,5492.0,35.0,11.0
576.0,4888.0,4536.0,106.0,5432.0,32.0,12.0
533.0,4859.0,4608.0,106.0,5360.0,32.0,8.0
485.0,4816.0,4699.0,107.0,5267.0,34.0,5.0
451.0,4757.0,4792.0,107.0,5171.0,37.0,5.0
409.0,4697.0,4894.0,108.0,5070.0,36.0,2.0
368.0,4651.0,4981.0,108.0,4983.0,36.0,3.0
346.0,4555.0,5099.0,108.0,4864.0,37.0,3.0
339.0,4496.0,5165.0,108.0,4799.0,36.0,2.0
317.0,4422.0,5261.0,108.0,4703.0,36.0,5.0
295.0,4334.0,5371.0,109.0,4596.0,33.0,3.0
273.0,4250.0,5477.0,109.0,4491.0,32.0,1.0
257.0,4160.0,5583.0,109.0,4384.0,33.0,1.0
243.0,4034.0,5723.0,110.0,4245.0,32.0,0.0
235.0,3921.0,5844.0,110.0,4124.0,32.0,0.0
229.0,3801.0,5970.0,110.0,3998.0,32.0,0.0
222.0,3661.0,6117.0,110.0,3851.0,32.0,0.0
209.0,3531.0,6260.0,110.0,3708.0,32.0,0.0
196.0,3419.0,6385.0,110.0,3583.0,32.0,0.0
181.0,3276.0,6543.0,110.0,3425.0,32.0,1.0
172.0,3155.0,6673.0,110.0,3296.0,31.0,0.0
173.0,3028.0,6799.0,110.0,3170.0,31.0,0.0
168.0,2919.0,6913.0,110.0,3056.0,31.0,0.0
164.0,2788.0,7048.0,110.0,2921.0,31.0,0.0
