alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
124689.0,0.0,125311.0,1.0,62342.0,62347.0,42885.0
143425.0,0.0,106575.0,41.0,98449.0,44976.0,27373.0
159444.0,0.0,90556.0,43.0,122513.0,36931.0,21384.0
172967.0,0.0,77033.0,43.0,141008.0,31959.0,18450.0
184591.0,0.0,65409.0,43.0,156164.0,28427.0,16438.0
194496.0,0.0,55504.0,45.0,168857.0,25639.0,14533.0
202733.0,0.0,47267.0,45.0,179407.0,23326.0,13054.0
209716.0,0.0,40284.0,47.0,188040.0,21676.0,11998.0
215706.0,0.0,34294.0,48.0,195522.0,20184.0,11023.0
220868.0,0.0,29132.0,49.0,201609.0,19259.0,10529.0
100609.0,124689.0,24702.0,50.0,206972.0,18326.0,3702.0
85467.0,143425.0,21108.0,53.0,210632.0,18260.0,1863.0
72469.0,159444.0,18087.0,53.0,213336.0,18577.0,13801.0
61445.0,48278.0,140277.0,54.0,103779.0,5944.0,3729.0
68592.0,41166.0,140242.0,62.0,107113.0,2645.0,1463.0
77675.0,35052.0,137273.0,71.0,111283.0,1444.0,1053.0
88371.0,29766.0,131863.0,77.0,117536.0,601.0,397.0
100145.0,25125.0,124730.0,88.0,124848.0,422.0,322.0
112130.0,21210.0,116660.0,96.0,133040.0,300.0,269.0
124228.0,18135.0,107637.0,107.0,142086.0,277.0,266.0
135847.0,15582.0,98571.0,113.0,151184.0,245.0,278.0
147027.0,13186.0,89787.0,122.0,159936.0,277.0,276.0
157598.0,11045.0,81357.0,126.0,168360.0,283.0,274.0
167245.0,9114.0,73641.0,133.0,176056.0,303.0,296.0
159499.0,24291.0,66210.0,139.0,183493.0,297.0,288.0
150247.0,40258.0,59495.0,150.0,190192.0,313.0,275.0
140248.0,56692.0,53060.0,160.0,196606.0,334.0,289.0
129474.0,56678.0,63848.0,165.0,185815.0,337.0,272.0
121098.0,55665.0,73237.0,172.0,176462.0,301.0,298.0
114745.0,53992.0,81263.0,182.0,168450.0,287.0,308.0
110909.0,51284.0,87807.0,187.0,161900.0,293.0,319.0
109094.0,48083.0,92823.0,194.0,156919.0,258.0,345.0
109484.0,44415.0,96101.0,202.0,153602.0,297.0,350.0
111671.0,40512.0,97817.0,209.0,151894.0,289.0,374.0
115179.0,36763.0,98058.0,221.0,151609.0,333.0,375.0
119874.0,32907.0,97219.0,224.0,152471.0,310.0,402.0
125379.0,29695.0,94926.0,232.0,154730.0,344.0,413.0
131591.0,26653.0,91756.0,238.0,157883.0,361.0,450.0
135601.0,26516.0,87883.0,246.0,161732.0,385.0,443.0
137961.0,28489.0,83550.0,251.0,166070.0,380.0,472.0
138158.0,32719.0,79123.0,257.0,170457.0,420.0,464.0
137043.0,36079.0,76878.0,268.0,172668.0,454.0,476.0
134460.0,39154.0,76386.0,273.0,173138.0,476.0,477.0
131443.0,41274.0,77283.0,278.0,172266.0,451.0,499.0
128726.0,42848.0,78426.0,284.0,171102.0,472.0,501.0
126097.0,43297.0,80606.0,297.0,168961.0,433.0,514.0
123728.0,43403.0,82869.0,305.0,166654.0,477.0,474.0
121853.0,43065.0,85082.0,315.0,164433.0,485.0,485.0
120856.0,42243.0,86901.0,321.0,162595.0,504.0,510.0
120341.0,41071.0,88588.0,330.0,160914.0,498.0,531.0
120969.0,39286.0,89745.0,338.0,159794.0,461.0,563.0
122543.0,37521.0,89936.0,341.0,159554.0,510.0,575.0
124715.0,35653.0,89632.0,355.0,159845.0,523.0,561.0
126534.0,34559.0,88907.0,365.0,160563.0,530.0,590.0
128060.0,34531.0,87409.0,372.0,162027.0,564.0,611.0
129328.0,34934.0,85738.0,383.0,163679.0,583.0,601.0
130132.0,35688.0,84180.0,389.0,165262.0,558.0,664.0
130427.0,36192.0,83381.0,396.0,166007.0,612.0,652.0
130088.0,37002.0,82910.0,405.0,166482.0,608.0,634.0
129662.0,37684.0,82654.0,411.0,166686.0,660.0,636.0
128945.0,38402.0,82653.0,419.0,166655.0,692.0,627.0
127951.0,39208.0,82841.0,426.0,166442.0,717.0,664.0
126741.0,40027.0,83232.0,432.0,166033.0,735.0,644.0
125940.0,40124.0,83936.0,441.0,165333.0,731.0,644.0
125149.0,40048.0,84803.0,448.0,164492.0,705.0,663.0
124701.0,39547.0,85752.0,453.0,163548.0,700.0,665.0
124535.0,39286.0,86179.0,455.0,163092.0,729.0,718.0
124713.0,38559.0,86728.0,462.0,162541.0,731.0,745.0
125293.0,37762.0,86945.0,466.0,162263.0,792.0,739.0
126021.0,37214.0,86765.0,471.0,162422.0,813.0,748.0
126617.0,36920.0,86463.0,478.0,162730.0,807.0,790.0
127243.0,37071.0,85686.0,484.0,163523.0,791.0,794.0
127685.0,37106.0,85209.0,487.0,163914.0,877.0,867.0
128196.0,37119.0,84685.0,492.0,164483.0,832.0,912.0
128430.0,37246.0,84324.0,501.0,164792.0,884.0,908.0
128402.0,37507.0,84091.0,504.0,165019.0,890.0,844.0
128217.0,37881.0,83902.0,513.0,165208.0,890.0,885.0
127854.0,38123.0,84023.0,516.0,165074.0,903.0,877.0
127820.0,38354.0,83826.0,520.0,165298.0,876.0,888.0
127433.0,38700.0,83867.0,524.0,165243.0,890.0,879.0
127041.0,38824.0,84135.0,531.0,164956.0,909.0,855.0
126453.0,39021.0,84526.0,537.0,164588.0,886.0,904.0
126145.0,38770.0,85085.0,547.0,164021.0,894.0,923.0
126022.0,38698.0,85280.0,552.0,163833.0,887.0,913.0
126002.0,38433.0,85565.0,556.0,163459.0,976.0,961.0
126133.0,38224.0,85643.0,560.0,163356.0,1001.0,955.0
126525.0,37902.0,85573.0,562.0,163443.0,984.0,977.0
127050.0,37547.0,85403.0,570.0,163564.0,1033.0,977.0
126972.0,37772.0,85256.0,576.0,163712.0,1032.0,969.0
127002.0,37916.0,85082.0,584.0,163887.0,1031.0,1009.0
127230.0,38011.0,84759.0,591.0,164199.0,1042.0,1021.0
127498.0,37654.0,84848.0,594.0,164099.0,1053.0,1046.0
127798.0,37482.0,84720.0,602.0,164203.0,1077.0,1021.0
127739.0,37679.0,84582.0,606.0,164338.0,1080.0,1025.0
127694.0,37982.0,84324.0,611.0,164587.0,1089.0,1041.0
127397.0,38212.0,84391.0,614.0,164493.0,1116.0,1009.0
127048.0,38405.0,84547.0,622.0,164328.0,1125.0,1031.0
126840.0,38595.0,84565.0,627.0,164285.0,1150.0,1036.0
126793.0,38611.0,84596.0,638.0,164280.0,1124.0,1033.0
126704.0,38393.0,84903.0,647.0,163960.0,1137.0,1023.0
126781.0,38191.0,85028.0,651.0,163842.0,1130.0,1073.0
126782.0,38180.0,85038.0,657.0,163883.0,1079.0,1063.0
126757.0,38278.0,84965.0,666.0,163923.0,1112.0,1020.0
126860.0,38188.0,84952.0,672.0,163944.0,1104.0,1072.0
126885.0,38178.0,84937.0,678.0,163907.0,1156.0,1103.0
127228.0,37811.0,84961.0,680.0,163918.0,1121.0,1101.0
127401.0,37714.0,84885.0,682.0,163973.0,1142.0,1141.0
127217.0,37741.0,85042.0,683.0,163817.0,1141.0,1126.0
127295.0,38007.0,84698.0,685.0,164223.0,1079.0,1133.0
127345.0,38049.0,84606.0,688.0,164214.0,1180.0,1125.0
127256.0,38132.0,84612.0,695.0,164185.0,1203.0,1092.0
127239.0,38169.0,84592.0,701.0,164219.0,1189.0,1126.0
127226.0,38331.0,84443.0,708.0,164318.0,1239.0,1175.0
127091.0,38267.0,84642.0,712.0,164154.0,1204.0,1186.0
127044.0,38281.0,84675.0,716.0,164111.0,1214.0,1160.0
126901.0,38282.0,84817.0,721.0,163979.0,1204.0,1177.0
126931.0,38255.0,84814.0,725.0,163931.0,1255.0,1167.0
127188.0,38073.0,84739.0,735.0,164033.0,1228.0,1187.0
126970.0,38074.0,84956.0,737.0,163779.0,1265.0,1217.0
126967.0,37993.0,85040.0,740.0,163702.0,1258.0,1228.0
126791.0,38171.0,85038.0,744.0,163680.0,1282.0,1230.0
126748.0,38113.0,85139.0,747.0,163567.0,1294.0,1202.0
126524.0,38212.0,85264.0,755.0,163414.0,1322.0,1235.0
126551.0,38102.0,85347.0,757.0,163336.0,1317.0,1283.0
126739.0,38086.0,85175.0,766.0,163477.0,1348.0,1285.0
126825.0,37957.0,85218.0,769.0,163451.0,1331.0,1329.0
126705.0,38095.0,85200.0,775.0,163434.0,1366.0,1313.0
126566.0,38217.0,85217.0,780.0,163404.0,1379.0,1297.0
126729.0,38143.0,85128.0,787.0,163468.0,1404.0,1358.0
126873.0,38029.0,85098.0,794.0,163424.0,1478.0,1321.0
127107.0,37774.0,85119.0,798.0,163472.0,1409.0,1300.0
127095.0,37891.0,85014.0,803.0,163505.0,1481.0,1346.0
127229.0,37769.0,85002.0,808.0,163491.0,1507.0,1387.0
127279.0,37862.0,84859.0,815.0,163661.0,1480.0,1414.0
127005.0,38077.0,84918.0,820.0,163560.0,1522.0,1463.0
127070.0,38258.0,84672.0,827.0,163817.0,1511.0,1455.0
127173.0,38249.0,84578.0,838.0,163872.0,1550.0,1465.0
127149.0,38044.0,84807.0,843.0,163664.0,1529.0,1490.0
127221.0,38047.0,84732.0,850.0,163749.0,1519.0,1451.0
127086.0,38197.0,84717.0,858.0,163759.0,1524.0,1547.0
126969.0,38315.0,84716.0,869.0,163721.0,1563.0,1527.0
127065.0,38257.0,84678.0,876.0,163748.0,1574.0,1549.0
127050.0,38125.0,84825.0,882.0,163610.0,1565.0,1589.0
127055.0,38034.0,84911.0,885.0,163463.0,1626.0,1598.0
127189.0,37987.0,84824.0,893.0,163514.0,1662.0,1644.0
127108.0,38099.0,84793.0,897.0,163523.0,1684.0,1698.0
126996.0,38143.0,84861.0,903.0,163363.0,1776.0,1655.0
127148.0,38188.0,84664.0,905.0,163663.0,1673.0,1714.0
127163.0,38198.0,84639.0,907.0,163574.0,1787.0,1651.0
127247.0,38110.0,84643.0,912.0,163605.0,1752.0,1627.0
126998.0,38135.0,84867.0,920.0,163326.0,1807.0,1621.0
126972.0,38101.0,84927.0,924.0,163277.0,1796.0,1642.0
126845.0,38089.0,85066.0,934.0,163202.0,1732.0,1719.0
126906.0,38120.0,84974.0,938.0,163271.0,1755.0,1681.0
126752.0,38111.0,85137.0,944.0,163095.0,1768.0,1613.0
126519.0,38157.0,85324.0,951.0,162987.0,1689.0,1713.0
126711.0,38084.0,85205.0,957.0,163061.0,1734.0,1715.0
126520.0,38147.0,85333.0,962.0,162858.0,1809.0,1737.0
126445.0,38253.0,85302.0,968.0,162954.0,1744.0,1730.0
126497.0,38361.0,85142.0,977.0,163052.0,1806.0,1738.0
126925.0,37985.0,85090.0,987.0,163112.0,1798.0,1835.0
126826.0,37910.0,85264.0,990.0,162901.0,1835.0,1775.0
126961.0,37687.0,85352.0,993.0,162872.0,1776.0,1813.0
126900.0,38028.0,85072.0,998.0,163095.0,1833.0,1861.0
126757.0,37891.0,85352.0,1004.0,162760.0,1888.0,1808.0
127018.0,37831.0,85151.0,1006.0,162899.0,1950.0,1806.0
126896.0,37889.0,85215.0,1016.0,162841.0,1944.0,1827.0
127041.0,37915.0,85044.0,1019.0,162955.0,2001.0,1752.0
127161.0,38179.0,84660.0,1024.0,163455.0,1885.0,1835.0
127091.0,38147.0,84762.0,1036.0,163274.0,1964.0,1977.0
126757.0,38390.0,84853.0,1043.0,163178.0,1969.0,1982.0
126821.0,38291.0,84888.0,1051.0,163099.0,2013.0,1958.0
127023.0,38151.0,84826.0,1057.0,163219.0,1955.0,2012.0
127094.0,38003.0,84903.0,1068.0,163052.0,2045.0,1989.0
