alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5022.0,0.0,4978.0,1.0,2521.0,2501.0,1740.0
5790.0,0.0,4210.0,15.0,4025.0,1765.0,1147.0
6402.0,0.0,3598.0,21.0,4948.0,1454.0,867.0
6945.0,0.0,3055.0,25.0,5662.0,1283.0,842.0
7370.0,0.0,2630.0,26.0,6259.0,1111.0,721.0
7761.0,0.0,2239.0,29.0,6799.0,962.0,571.0
8089.0,0.0,1911.0,31.0,7188.0,901.0,530.0
8392.0,0.0,1608.0,32.0,7557.0,835.0,469.0
8636.0,0.0,1364.0,32.0,7832.0,804.0,460.0
8843.0,0.0,1157.0,32.0,8051.0,792.0,419.0
4708.0,4306.0,986.0,32.0,8231.0,783.0,179.0
4229.0,4947.0,824.0,32.0,8384.0,792.0,102.0
3831.0,5464.0,705.0,33.0,8493.0,802.0,66.0
3491.0,5915.0,594.0,33.0,8598.0,808.0,54.0
3220.0,6269.0,511.0,36.0,8671.0,818.0,37.0
2986.0,6587.0,427.0,37.0,8754.0,819.0,24.0
2777.0,6862.0,361.0,37.0,8810.0,829.0,23.0
2017.0,7674.0,309.0,37.0,8855.0,836.0,14.0
1758.0,7966.0,276.0,37.0,8894.0,830.0,9.0
1543.0,8212.0,245.0,37.0,8920.0,835.0,6.0
1354.0,8430.0,216.0,37.0,8949.0,835.0,3.0
1173.0,8628.0,199.0,37.0,8965.0,836.0,3.0
1036.0,8782.0,182.0,37.0,8979.0,839.0,1.0
914.0,8915.0,171.0,37.0,8991.0,838.0,0.0
685.0,9153.0,162.0,37.0,9000.0,838.0,0.0
556.0,9286.0,158.0,37.0,9004.0,838.0,1.0
463.0,9387.0,150.0,37.0,9011.0,839.0,0.0
380.0,9471.0,149.0,37.0,9012.0,839.0,0.0
323.0,9528.0,149.0,37.0,9012.0,839.0,0.0
267.0,9585.0,148.0,37.0,9013.0,839.0,0.0
229.0,9625.0,146.0,37.0,9015.0,839.0,0.0
179.0,9676.0,145.0,37.0,9016.0,839.0,0.0
141.0,9714.0,145.0,37.0,9016.0,839.0,0.0
116.0,9740.0,144.0,37.0,9017.0,839.0,0.0
98.0,9758.0,144.0,37.0,9017.0,839.0,0.0
88.0,9769.0,143.0,37.0,9018.0,839.0,0.0
73.0,9784.0,143.0,37.0,9018.0,839.0,0.0
57.0,9800.0,143.0,37.0,9018.0,839.0,0.0
42.0,9815.0,143.0,37.0,9018.0,839.0,0.0
33.0,9824.0,143.0,37.0,9018.0,839.0,0.0
26.0,9831.0,143.0,37.0,9018.0,839.0,0.0
22.0,9835.0,143.0,37.0,9018.0,839.0,0.0
19.0,9838.0,143.0,37.0,9018.0,839.0,0.0
13.0,9844.0,143.0,37.0,9018.0,839.0,0.0
9.0,9848.0,143.0,37.0,9018.0,839.0,0.0
5.0,9852.0,143.0,37.0,9018.0,839.0,0.0
4.0,9853.0,143.0,37.0,9018.0,839.0,0.0
3.0,9854.0,143.0,37.0,9018.0,839.0,0.0
2.0,9855.0,143.0,37.0,9018.0,839.0,0.0
1.0,9856.0,143.0,37.0,9018.0,839.0,0.0
1.0,9856.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,0.0
0.0,9857.0,143.0,37.0,9018.0,839.0,511.0
0.0,5551.0,4449.0,37.0,5223.0,328.0,50.0
0.0,4910.0,5090.0,37.0,4632.0,278.0,33.0
0.0,4393.0,5607.0,37.0,4148.0,245.0,38.0
0.0,3942.0,6058.0,37.0,3735.0,207.0,24.0
0.0,3588.0,6412.0,37.0,3405.0,183.0,15.0
0.0,3270.0,6730.0,37.0,3102.0,168.0,20.0
0.0,2995.0,7005.0,37.0,2847.0,148.0,62.0
0.0,2183.0,7817.0,37.0,2097.0,86.0,14.0
0.0,1891.0,8109.0,37.0,1819.0,72.0,12.0
0.0,1645.0,8355.0,37.0,1585.0,60.0,13.0
0.0,1427.0,8573.0,37.0,1380.0,47.0,14.0
0.0,1229.0,8771.0,37.0,1196.0,33.0,3.0
0.0,1075.0,8925.0,37.0,1045.0,30.0,5.0
0.0,942.0,9058.0,37.0,917.0,25.0,9.0
0.0,704.0,9296.0,37.0,688.0,16.0,3.0
0.0,571.0,9429.0,37.0,558.0,13.0,6.0
0.0,470.0,9530.0,37.0,463.0,7.0,0.0
0.0,386.0,9614.0,37.0,379.0,7.0,0.0
0.0,329.0,9671.0,37.0,322.0,7.0,2.0
0.0,272.0,9728.0,37.0,267.0,5.0,1.0
0.0,232.0,9768.0,37.0,228.0,4.0,2.0
0.0,181.0,9819.0,37.0,179.0,2.0,1.0
0.0,143.0,9857.0,37.0,142.0,1.0,0.0
0.0,117.0,9883.0,37.0,116.0,1.0,0.0
0.0,99.0,9901.0,37.0,98.0,1.0,1.0
0.0,88.0,9912.0,37.0,88.0,0.0,0.0
