alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
4998.0,0.0,5002.0,1.0,2433.0,2565.0,1728.0
5735.0,0.0,4265.0,15.0,3894.0,1841.0,1111.0
6352.0,0.0,3648.0,18.0,4858.0,1494.0,864.0
6879.0,0.0,3121.0,20.0,5593.0,1286.0,711.0
7335.0,0.0,2665.0,22.0,6192.0,1143.0,670.0
7765.0,0.0,2235.0,25.0,6756.0,1009.0,557.0
8106.0,0.0,1894.0,29.0,7228.0,878.0,488.0
8409.0,0.0,1591.0,30.0,7611.0,798.0,435.0
8649.0,0.0,1351.0,31.0,7908.0,741.0,418.0
8878.0,0.0,1122.0,31.0,8163.0,715.0,425.0
4757.0,4279.0,964.0,34.0,8386.0,650.0,170.0
4281.0,4891.0,828.0,34.0,8516.0,656.0,101.0
3891.0,5407.0,702.0,34.0,8621.0,677.0,66.0
3547.0,5853.0,600.0,34.0,8739.0,661.0,43.0
3265.0,6223.0,512.0,35.0,8802.0,686.0,32.0
2365.0,7184.0,451.0,35.0,8869.0,680.0,17.0
2051.0,7562.0,387.0,35.0,8928.0,685.0,14.0
1767.0,7899.0,334.0,35.0,8979.0,687.0,9.0
1530.0,8167.0,303.0,35.0,9009.0,688.0,3.0
1304.0,8422.0,274.0,35.0,9035.0,691.0,5.0
1052.0,8695.0,253.0,35.0,9053.0,694.0,4.0
880.0,8890.0,230.0,35.0,9072.0,698.0,4.0
734.0,9046.0,220.0,35.0,9084.0,696.0,1.0
615.0,9176.0,209.0,35.0,9094.0,697.0,0.0
508.0,9290.0,202.0,35.0,9101.0,697.0,0.0
407.0,9402.0,191.0,35.0,9112.0,697.0,1.0
326.0,9483.0,191.0,35.0,9111.0,698.0,0.0
251.0,9559.0,190.0,35.0,9112.0,698.0,0.0
207.0,9607.0,186.0,35.0,9116.0,698.0,1.0
160.0,9655.0,185.0,35.0,9116.0,699.0,429.0
125.0,5414.0,4461.0,35.0,5269.0,270.0,40.0
133.0,4831.0,5036.0,35.0,4732.0,232.0,44.0
161.0,4335.0,5504.0,35.0,4304.0,192.0,18.0
198.0,3907.0,5895.0,35.0,3929.0,176.0,26.0
247.0,3557.0,6196.0,36.0,3652.0,152.0,52.0
305.0,2611.0,7084.0,36.0,2814.0,102.0,28.0
401.0,2239.0,7360.0,38.0,2562.0,78.0,13.0
519.0,1907.0,7574.0,39.0,2359.0,67.0,17.0
687.0,1644.0,7669.0,39.0,2279.0,52.0,19.0
859.0,1392.0,7749.0,39.0,2210.0,41.0,17.0
1091.0,1122.0,7787.0,39.0,2175.0,38.0,13.0
1327.0,957.0,7716.0,41.0,2249.0,35.0,18.0
1561.0,840.0,7599.0,41.0,2364.0,37.0,22.0
1847.0,750.0,7403.0,41.0,2562.0,35.0,26.0
2157.0,695.0,7148.0,41.0,2817.0,35.0,23.0
2508.0,644.0,6848.0,41.0,3112.0,40.0,29.0
2798.0,657.0,6545.0,42.0,3422.0,33.0,22.0
3122.0,688.0,6190.0,43.0,3785.0,25.0,33.0
3380.0,796.0,5824.0,46.0,4134.0,42.0,24.0
3671.0,889.0,5440.0,46.0,4522.0,38.0,20.0
3912.0,1062.0,5026.0,49.0,4938.0,36.0,15.0
4063.0,1276.0,4661.0,49.0,5306.0,33.0,18.0
4237.0,1517.0,4246.0,49.0,5711.0,43.0,22.0
4339.0,1808.0,3853.0,50.0,6100.0,47.0,17.0
4325.0,2157.0,3518.0,50.0,6440.0,42.0,20.0
4306.0,2541.0,3153.0,52.0,6807.0,40.0,26.0
4272.0,2928.0,2800.0,52.0,7148.0,52.0,18.0
4143.0,3355.0,2502.0,53.0,7450.0,48.0,10.0
3981.0,3797.0,2222.0,54.0,7728.0,50.0,11.0
3789.0,4260.0,1951.0,54.0,7996.0,53.0,10.0
3527.0,4758.0,1715.0,57.0,8228.0,57.0,8.0
3305.0,5149.0,1546.0,58.0,8397.0,57.0,6.0
3025.0,5580.0,1395.0,59.0,8548.0,57.0,3.0
2738.0,5967.0,1295.0,59.0,8651.0,54.0,5.0
2516.0,6273.0,1211.0,60.0,8730.0,59.0,8.0
2272.0,6593.0,1135.0,60.0,8812.0,53.0,10.0
2032.0,6859.0,1109.0,60.0,8832.0,59.0,10.0
1839.0,7056.0,1105.0,60.0,8842.0,53.0,15.0
1656.0,7185.0,1159.0,60.0,8783.0,58.0,12.0
1483.0,7318.0,1199.0,62.0,8755.0,46.0,11.0
1330.0,7346.0,1324.0,63.0,8629.0,47.0,9.0
1209.0,7303.0,1488.0,63.0,8470.0,42.0,13.0
1103.0,7232.0,1665.0,64.0,8292.0,43.0,9.0
1056.0,7063.0,1881.0,65.0,8077.0,42.0,3.0
1012.0,6837.0,2151.0,66.0,7806.0,43.0,8.0
977.0,6575.0,2448.0,66.0,7509.0,43.0,10.0
974.0,6302.0,2724.0,67.0,7237.0,39.0,10.0
989.0,5981.0,3030.0,67.0,6927.0,43.0,10.0
1041.0,5636.0,3323.0,67.0,6634.0,43.0,13.0
1112.0,5271.0,3617.0,67.0,6343.0,40.0,19.0
1212.0,4856.0,3932.0,68.0,6025.0,43.0,19.0
1350.0,4514.0,4136.0,68.0,5824.0,40.0,26.0
1494.0,4128.0,4378.0,70.0,5574.0,48.0,15.0
1646.0,3794.0,4560.0,70.0,5395.0,45.0,15.0
1851.0,3528.0,4621.0,70.0,5333.0,46.0,31.0
2065.0,3249.0,4686.0,73.0,5253.0,61.0,31.0
2242.0,3006.0,4752.0,73.0,5196.0,52.0,45.0
2462.0,2828.0,4710.0,74.0,5219.0,71.0,39.0
2675.0,2697.0,4628.0,74.0,5306.0,66.0,50.0
