alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5030.0,0.0,4970.0,1.0,2551.0,2479.0,1712.0
5761.0,0.0,4239.0,6.0,4026.0,1735.0,1015.0
6409.0,0.0,3591.0,12.0,4985.0,1424.0,801.0
6942.0,0.0,3058.0,17.0,5721.0,1221.0,655.0
7398.0,0.0,2602.0,23.0,6312.0,1086.0,586.0
7827.0,0.0,2173.0,26.0,6835.0,992.0,495.0
8163.0,0.0,1837.0,28.0,7246.0,917.0,437.0
8421.0,0.0,1579.0,31.0,7563.0,858.0,424.0
8680.0,0.0,1320.0,32.0,7882.0,798.0,383.0
8863.0,0.0,1137.0,32.0,8092.0,771.0,393.0
4727.0,4329.0,944.0,32.0,8310.0,746.0,173.0
3610.0,5574.0,816.0,32.0,8433.0,751.0,80.0
3013.0,6275.0,712.0,33.0,8515.0,773.0,44.0
2541.0,6837.0,622.0,33.0,8595.0,783.0,24.0
2157.0,7313.0,530.0,33.0,8681.0,789.0,517.0
1799.0,3422.0,4779.0,33.0,4927.0,294.0,122.0
2019.0,2504.0,5477.0,35.0,4337.0,186.0,72.0
2382.0,2093.0,5525.0,37.0,4351.0,124.0,53.0
2809.0,1790.0,5401.0,39.0,4514.0,85.0,47.0
3271.0,1507.0,5222.0,39.0,4732.0,46.0,30.0
3790.0,1262.0,4948.0,39.0,5032.0,20.0,9.0
4301.0,1086.0,4613.0,41.0,5374.0,13.0,7.0
4881.0,900.0,4219.0,44.0,5775.0,6.0,7.0
5396.0,735.0,3869.0,45.0,6130.0,1.0,1.0
5897.0,635.0,3468.0,45.0,6532.0,0.0,1.0
6342.0,522.0,3136.0,46.0,6863.0,1.0,2.0
6360.0,826.0,2814.0,47.0,7185.0,1.0,2.0
6128.0,1366.0,2506.0,47.0,7493.0,1.0,4.0
5826.0,1913.0,2261.0,47.0,7736.0,3.0,4.0
5469.0,2496.0,2035.0,48.0,7964.0,1.0,3.0
5055.0,3128.0,1817.0,48.0,8179.0,4.0,3.0
4627.0,3357.0,2016.0,48.0,7983.0,1.0,3.0
4256.0,3384.0,2360.0,48.0,7636.0,4.0,4.0
3963.0,3354.0,2683.0,49.0,7315.0,2.0,7.0
3750.0,3288.0,2962.0,49.0,7033.0,5.0,7.0
3678.0,3083.0,3239.0,50.0,6759.0,2.0,7.0
3619.0,2906.0,3475.0,50.0,6520.0,5.0,7.0
3698.0,2663.0,3639.0,50.0,6359.0,2.0,6.0
3904.0,2408.0,3688.0,52.0,6308.0,4.0,5.0
4134.0,2106.0,3760.0,52.0,6239.0,1.0,9.0
4345.0,1918.0,3737.0,52.0,6255.0,8.0,8.0
4667.0,1657.0,3676.0,52.0,6320.0,4.0,10.0
4983.0,1530.0,3487.0,52.0,6507.0,6.0,9.0
5220.0,1486.0,3294.0,53.0,6699.0,7.0,7.0
5313.0,1577.0,3110.0,53.0,6882.0,8.0,11.0
5348.0,1666.0,2986.0,53.0,7001.0,13.0,9.0
5329.0,1870.0,2801.0,54.0,7187.0,12.0,8.0
5291.0,2057.0,2652.0,57.0,7334.0,14.0,12.0
5125.0,2311.0,2564.0,59.0,7418.0,18.0,9.0
4962.0,2451.0,2587.0,59.0,7398.0,15.0,10.0
4815.0,2580.0,2605.0,60.0,7378.0,17.0,9.0
4676.0,2688.0,2636.0,62.0,7346.0,18.0,7.0
4437.0,2838.0,2725.0,63.0,7258.0,17.0,6.0
4232.0,2836.0,2932.0,63.0,7055.0,13.0,9.0
4195.0,2787.0,3018.0,63.0,6964.0,18.0,5.0
4168.0,2731.0,3101.0,64.0,6882.0,17.0,10.0
4195.0,2599.0,3206.0,64.0,6779.0,15.0,12.0
4221.0,2423.0,3356.0,64.0,6631.0,13.0,12.0
4290.0,2270.0,3440.0,64.0,6545.0,15.0,16.0
4430.0,2170.0,3400.0,65.0,6589.0,11.0,13.0
4543.0,2084.0,3373.0,68.0,6619.0,8.0,13.0
4648.0,2077.0,3275.0,68.0,6712.0,13.0,17.0
4715.0,2014.0,3271.0,68.0,6717.0,12.0,15.0
4829.0,1962.0,3209.0,69.0,6778.0,13.0,11.0
4855.0,2025.0,3120.0,70.0,6872.0,8.0,9.0
4857.0,2084.0,3059.0,70.0,6930.0,11.0,10.0
4866.0,2118.0,3016.0,70.0,6975.0,9.0,12.0
4860.0,2207.0,2933.0,71.0,7054.0,13.0,14.0
4852.0,2328.0,2820.0,74.0,7169.0,11.0,14.0
4769.0,2405.0,2826.0,75.0,7163.0,11.0,16.0
4681.0,2459.0,2860.0,77.0,7129.0,11.0,18.0
4596.0,2530.0,2874.0,79.0,7111.0,15.0,16.0
4559.0,2508.0,2933.0,81.0,7058.0,9.0,20.0
4550.0,2501.0,2949.0,82.0,7034.0,17.0,20.0
4474.0,2450.0,3076.0,84.0,6915.0,9.0,27.0
4529.0,2398.0,3073.0,85.0,6909.0,18.0,23.0
