alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5012.0,0.0,4988.0,1.0,2549.0,2463.0,1734.0
5771.0,0.0,4229.0,16.0,4046.0,1725.0,999.0
6383.0,0.0,3617.0,21.0,4975.0,1408.0,800.0
6971.0,0.0,3029.0,25.0,5757.0,1214.0,692.0
7434.0,0.0,2566.0,26.0,6382.0,1052.0,591.0
7795.0,0.0,2205.0,27.0,6864.0,931.0,491.0
8115.0,0.0,1885.0,27.0,7241.0,874.0,490.0
8398.0,0.0,1602.0,30.0,7606.0,792.0,415.0
8637.0,0.0,1363.0,31.0,7880.0,757.0,387.0
8839.0,0.0,1161.0,31.0,8133.0,706.0,361.0
3981.0,5012.0,1007.0,31.0,8330.0,663.0,128.0
3368.0,5771.0,861.0,32.0,8488.0,651.0,55.0
2889.0,6383.0,728.0,32.0,8618.0,654.0,36.0
2411.0,6971.0,618.0,32.0,8730.0,652.0,20.0
2030.0,7434.0,536.0,32.0,8804.0,660.0,5.0
1731.0,7795.0,474.0,32.0,8865.0,661.0,5.0
1466.0,8115.0,419.0,32.0,8921.0,660.0,6.0
1228.0,8398.0,374.0,32.0,8964.0,662.0,3.0
1014.0,8637.0,349.0,32.0,8990.0,661.0,1.0
835.0,8839.0,326.0,32.0,9012.0,662.0,1.0
700.0,8993.0,307.0,32.0,9030.0,663.0,3.0
564.0,9139.0,297.0,32.0,9041.0,662.0,2.0
438.0,9272.0,290.0,32.0,9046.0,664.0,1.0
333.0,9382.0,285.0,32.0,9052.0,663.0,1.0
256.0,9464.0,280.0,32.0,9056.0,664.0,1.0
199.0,9526.0,275.0,32.0,9062.0,663.0,0.0
146.0,9581.0,273.0,32.0,9064.0,663.0,0.0
101.0,9626.0,273.0,32.0,9064.0,663.0,0.0
76.0,9651.0,273.0,32.0,9064.0,663.0,0.0
54.0,9674.0,272.0,32.0,9065.0,663.0,460.0
35.0,4681.0,5284.0,32.0,4513.0,203.0,39.0
47.0,3932.0,6021.0,32.0,3815.0,164.0,40.0
57.0,3327.0,6616.0,32.0,3258.0,126.0,28.0
79.0,2744.0,7177.0,32.0,2725.0,98.0,22.0
99.0,2286.0,7615.0,32.0,2309.0,76.0,23.0
133.0,1930.0,7937.0,32.0,2010.0,53.0,9.0
185.0,1612.0,8203.0,32.0,1753.0,44.0,10.0
243.0,1329.0,8428.0,32.0,1538.0,34.0,15.0
300.0,1090.0,8610.0,33.0,1371.0,19.0,4.0
374.0,889.0,8737.0,33.0,1246.0,17.0,7.0
476.0,735.0,8789.0,33.0,1201.0,10.0,4.0
563.0,611.0,8826.0,33.0,1166.0,8.0,6.0
668.0,495.0,8837.0,33.0,1161.0,2.0,2.0
783.0,412.0,8805.0,33.0,1193.0,2.0,2.0
912.0,355.0,8733.0,34.0,1265.0,2.0,3.0
1047.0,332.0,8621.0,34.0,1376.0,3.0,6.0
1199.0,331.0,8470.0,36.0,1527.0,3.0,5.0
1327.0,344.0,8329.0,36.0,1667.0,4.0,5.0
1508.0,376.0,8116.0,36.0,1881.0,3.0,7.0
1694.0,428.0,7878.0,38.0,2118.0,4.0,11.0
1859.0,511.0,7630.0,38.0,2363.0,7.0,13.0
2029.0,610.0,7361.0,39.0,2631.0,8.0,14.0
2204.0,725.0,7071.0,39.0,2915.0,14.0,16.0
2372.0,862.0,6766.0,42.0,3216.0,18.0,15.0
2550.0,1011.0,6439.0,44.0,3540.0,21.0,22.0
2704.0,1180.0,6116.0,44.0,3857.0,27.0,23.0
2794.0,1384.0,5822.0,44.0,4144.0,34.0,22.0
