alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
125280.0,0.0,124720.0,1.0,62544.0,62736.0,43330.0
143745.0,0.0,106255.0,41.0,98183.0,45562.0,27507.0
159614.0,0.0,90386.0,41.0,122095.0,37519.0,21581.0
173338.0,0.0,76662.0,43.0,140590.0,32748.0,19151.0
184868.0,0.0,65132.0,43.0,155937.0,28931.0,16896.0
194592.0,0.0,55408.0,45.0,168661.0,25931.0,15082.0
202855.0,0.0,47145.0,46.0,179234.0,23621.0,13563.0
209964.0,0.0,40036.0,47.0,187792.0,22172.0,12611.0
216058.0,0.0,33942.0,47.0,195319.0,20739.0,12028.0
221178.0,0.0,28822.0,47.0,201501.0,19677.0,11059.0
118255.0,107224.0,24521.0,49.0,206735.0,18744.0,4617.0
90107.0,138946.0,20947.0,51.0,210326.0,18727.0,2350.0
75612.0,156495.0,17893.0,52.0,213164.0,18943.0,1318.0
63959.0,170682.0,15359.0,53.0,215606.0,19035.0,807.0
54009.0,182647.0,13344.0,53.0,217522.0,19134.0,506.0
45628.0,192715.0,11657.0,55.0,219135.0,19208.0,345.0
38514.0,201191.0,10295.0,55.0,220460.0,19245.0,221.0
32112.0,208571.0,9317.0,55.0,221387.0,19296.0,154.0
26614.0,214851.0,8535.0,56.0,222155.0,19310.0,105.0
21885.0,220170.0,7945.0,57.0,222716.0,19339.0,62.0
17925.0,224615.0,7460.0,57.0,223197.0,19343.0,43.0
14543.0,228313.0,7144.0,57.0,223502.0,19354.0,29.0
11593.0,231506.0,6901.0,57.0,223742.0,19357.0,28.0
9165.0,234115.0,6720.0,57.0,223917.0,19363.0,21.0
7144.0,236268.0,6588.0,58.0,224042.0,19370.0,15.0
5497.0,237990.0,6513.0,58.0,224112.0,19375.0,12.0
4115.0,239427.0,6458.0,59.0,224169.0,19373.0,9.0
3109.0,240467.0,6424.0,59.0,224198.0,19378.0,6.0
2293.0,241303.0,6404.0,59.0,224222.0,19374.0,6.0
1673.0,241940.0,6387.0,59.0,224233.0,19380.0,12054.0
1194.0,135209.0,113597.0,59.0,129077.0,7326.0,1948.0
1339.0,103850.0,144811.0,59.0,99803.0,5386.0,1147.0
1745.0,86551.0,161704.0,62.0,84051.0,4245.0,871.0
2312.0,72550.0,175138.0,65.0,71472.0,3390.0,690.0
3083.0,60740.0,186177.0,65.0,61111.0,2712.0,579.0
4179.0,50756.0,195065.0,67.0,52766.0,2169.0,476.0
5638.0,42335.0,202027.0,69.0,46256.0,1717.0,416.0
7288.0,34999.0,207713.0,70.0,40938.0,1349.0,354.0
9466.0,28741.0,211793.0,73.0,37174.0,1033.0,320.0
12093.0,23440.0,214467.0,75.0,34718.0,815.0,248.0
15127.0,19011.0,215862.0,82.0,33481.0,657.0,218.0
18306.0,15744.0,215950.0,91.0,33515.0,535.0,246.0
21806.0,13155.0,215039.0,96.0,34508.0,453.0,229.0
25833.0,11276.0,212891.0,107.0,36737.0,372.0,245.0
30212.0,10007.0,209781.0,113.0,39860.0,359.0,244.0
34908.0,9435.0,205657.0,119.0,44000.0,343.0,290.0
39693.0,9404.0,200903.0,132.0,48742.0,355.0,336.0
44809.0,10052.0,195139.0,147.0,54468.0,393.0,340.0
