alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
5000.0,0.0,5000.0,1.0,2501.0,2499.0,1766.0
5720.0,0.0,4280.0,12.0,3917.0,1803.0,1136.0
6383.0,0.0,3617.0,19.0,4906.0,1477.0,876.0
6896.0,0.0,3104.0,23.0,5579.0,1317.0,761.0
7366.0,0.0,2634.0,25.0,6124.0,1242.0,732.0
7775.0,0.0,2225.0,25.0,6659.0,1116.0,661.0
8105.0,0.0,1895.0,25.0,7090.0,1015.0,603.0
8383.0,0.0,1617.0,26.0,7423.0,960.0,594.0
8627.0,0.0,1373.0,26.0,7741.0,886.0,519.0
8833.0,0.0,1167.0,27.0,7982.0,851.0,499.0
4706.0,4292.0,1002.0,29.0,8160.0,838.0,215.0
4251.0,4896.0,853.0,29.0,8316.0,831.0,132.0
3823.0,5458.0,719.0,31.0,8430.0,851.0,103.0
3493.0,5889.0,618.0,31.0,8544.0,838.0,54.0
3206.0,6276.0,518.0,32.0,8630.0,852.0,47.0
2335.0,7216.0,449.0,33.0,8700.0,851.0,36.0
2048.0,7574.0,378.0,35.0,8765.0,857.0,19.0
1790.0,7875.0,335.0,36.0,8813.0,852.0,11.0
1572.0,8136.0,292.0,36.0,8847.0,861.0,5.0
1357.0,8372.0,271.0,36.0,8869.0,860.0,4.0
1091.0,8663.0,246.0,37.0,8892.0,862.0,1.0
921.0,8848.0,231.0,37.0,8908.0,861.0,0.0
760.0,9025.0,215.0,37.0,8924.0,861.0,0.0
621.0,9170.0,209.0,37.0,8930.0,861.0,0.0
496.0,9300.0,204.0,37.0,8935.0,861.0,0.0
401.0,9402.0,197.0,37.0,8942.0,861.0,1.0
304.0,9502.0,194.0,37.0,8944.0,862.0,1.0
242.0,9566.0,192.0,37.0,8947.0,861.0,1.0
191.0,9619.0,190.0,37.0,8948.0,862.0,1.0
155.0,9656.0,189.0,37.0,8950.0,861.0,1.0
116.0,9695.0,189.0,37.0,8949.0,862.0,1.0
84.0,9727.0,189.0,37.0,8950.0,861.0,1.0
60.0,9752.0,188.0,37.0,8950.0,862.0,1.0
45.0,9767.0,188.0,37.0,8951.0,861.0,1.0
34.0,9778.0,188.0,37.0,8950.0,862.0,1.0
25.0,9787.0,188.0,37.0,8951.0,861.0,0.0
18.0,9794.0,188.0,37.0,8951.0,861.0,0.0
11.0,9801.0,188.0,37.0,8951.0,861.0,0.0
7.0,9805.0,188.0,37.0,8951.0,861.0,0.0
5.0,9807.0,188.0,37.0,8951.0,861.0,0.0
4.0,9808.0,188.0,37.0,8951.0,861.0,0.0
2.0,9810.0,188.0,37.0,8951.0,861.0,0.0
1.0,9811.0,188.0,37.0,8951.0,861.0,0.0
1.0,9811.0,188.0,37.0,8951.0,861.0,0.0
1.0,9811.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
0.0,9812.0,188.0,37.0,8951.0,861.0,0.0
