alive_cell_count,decay_cell_count,dead_cell_count,cumulative_rule_count,count_alive_0,count_alive_1,grid_difference
124796.0,0.0,125204.0,1.0,62437.0,62359.0,42818.0
143527.0,0.0,106473.0,41.0,98646.0,44881.0,26994.0
159578.0,0.0,90422.0,42.0,122705.0,36873.0,21114.0
173078.0,0.0,76922.0,42.0,141285.0,31793.0,18489.0
184810.0,0.0,65190.0,43.0,156482.0,28328.0,16355.0
194656.0,0.0,55344.0,44.0,169045.0,25611.0,14756.0
203022.0,0.0,46978.0,44.0,179609.0,23413.0,13268.0
210116.0,0.0,39884.0,45.0,188319.0,21797.0,12032.0
216029.0,0.0,33971.0,45.0,195768.0,20261.0,11080.0
221266.0,0.0,28734.0,46.0,202099.0,19167.0,10480.0
100850.0,124796.0,24354.0,47.0,207305.0,18341.0,3686.0
85671.0,143527.0,20802.0,48.0,210807.0,18391.0,1881.0
72654.0,159578.0,17768.0,50.0,213566.0,18666.0,1161.0
61516.0,173078.0,15406.0,50.0,215841.0,18753.0,661.0
51758.0,184810.0,13432.0,50.0,217716.0,18852.0,425.0
43580.0,194656.0,11764.0,50.0,219353.0,18883.0,283.0
36530.0,203022.0,10448.0,50.0,220606.0,18946.0,174.0
30371.0,210116.0,9513.0,50.0,221515.0,18972.0,151.0
25241.0,216029.0,8730.0,51.0,222243.0,19027.0,97.0
20625.0,221266.0,8109.0,51.0,222863.0,19028.0,72.0
16677.0,225646.0,7677.0,52.0,223283.0,19040.0,54.0
13430.0,229198.0,7372.0,53.0,223570.0,19058.0,43.0
10642.0,232232.0,7126.0,53.0,223815.0,19059.0,32.0
8458.0,234594.0,6948.0,53.0,223985.0,19067.0,20.0
6606.0,236568.0,6826.0,53.0,224109.0,19065.0,19.0
5028.0,238236.0,6736.0,53.0,224194.0,19070.0,14.0
3763.0,239552.0,6685.0,53.0,224247.0,19068.0,13.0
2874.0,240487.0,6639.0,53.0,224290.0,19071.0,3.0
2125.0,241270.0,6605.0,54.0,224323.0,19072.0,6.0
1527.0,241891.0,6582.0,54.0,224346.0,19072.0,12789.0
1107.0,117527.0,131366.0,54.0,112349.0,6285.0,1327.0
1355.0,99101.0,149544.0,55.0,95490.0,4966.0,1035.0
1768.0,83296.0,164936.0,56.0,81121.0,3943.0,778.0
2319.0,69974.0,177707.0,56.0,69126.0,3167.0,706.0
3114.0,58364.0,188522.0,56.0,58995.0,2483.0,545.0
4148.0,48608.0,197244.0,56.0,50812.0,1944.0,466.0
5513.0,40293.0,204194.0,56.0,44290.0,1516.0,358.0
7143.0,33245.0,209612.0,58.0,39214.0,1174.0,267.0
9254.0,27366.0,213380.0,66.0,35685.0,935.0,232.0
11799.0,22152.0,216049.0,70.0,33220.0,731.0,196.0
14873.0,17784.0,217343.0,78.0,32088.0,569.0,160.0
17793.0,14785.0,217422.0,81.0,32129.0,449.0,154.0
21084.0,12410.0,216506.0,85.0,33143.0,351.0,126.0
24919.0,10777.0,214304.0,91.0,35403.0,293.0,132.0
29124.0,9720.0,211156.0,100.0,38577.0,267.0,141.0
33593.0,9176.0,207231.0,113.0,42547.0,222.0,141.0
38255.0,9276.0,202469.0,127.0,47302.0,229.0,167.0
43132.0,10017.0,196851.0,143.0,52949.0,200.0,175.0
47940.0,11379.0,190681.0,151.0,59104.0,215.0,178.0
52752.0,13326.0,183922.0,163.0,65849.0,229.0,198.0
57193.0,15980.0,176827.0,170.0,72916.0,257.0,202.0
61505.0,19148.0,169347.0,183.0,80394.0,259.0,217.0
65520.0,22852.0,161628.0,193.0,88076.0,296.0,256.0
68890.0,27238.0,153872.0,210.0,95792.0,336.0,299.0
71851.0,32238.0,145911.0,222.0,103696.0,393.0,301.0
74376.0,37741.0,137883.0,231.0,111687.0,430.0,293.0
76538.0,43768.0,129694.0,244.0,119853.0,453.0,302.0
78190.0,50275.0,121535.0,253.0,127954.0,511.0,314.0
79241.0,57194.0,113565.0,261.0,135868.0,567.0,348.0
79612.0,64551.0,105837.0,270.0,143570.0,593.0,351.0
79550.0,72066.0,98384.0,278.0,150970.0,646.0,386.0
78909.0,79298.0,91793.0,288.0,157527.0,680.0,407.0
77847.0,86604.0,85549.0,299.0,163720.0,731.0,400.0
76722.0,93809.0,79469.0,309.0,169786.0,745.0,414.0
75031.0,100975.0,73994.0,317.0,175191.0,815.0,411.0
73101.0,107969.0,68930.0,327.0,180190.0,880.0,422.0
70772.0,114793.0,64435.0,336.0,184653.0,912.0,396.0
68154.0,121322.0,60524.0,346.0,188534.0,942.0,411.0
65484.0,127181.0,57335.0,361.0,191682.0,983.0,418.0
